"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"219101";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серебристые, Сиреневые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/100/1007050ecf926b964c17ae47006bb058.png"
"219105";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Жемчужные, Кремовые, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/e39/e39279fc42e288d5968399eebe120083.png"
"219102";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серые, Шоколадные, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/8a2/8a2fffa8d508aedc0f8954a6692abf8f.png"
"219106";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Синие, Лазурные, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/d02/d02c6d1798b9d774937fdf7f0c9d60e0.png"
"219107";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серые, Лазурные, Синие";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/890/890d423c7594e04aec1db24c751d1eb1.png"
"219108";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серые, Синие, Белые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/56c/56c2906ac584260b5a89564dcbdd1073.png"
"219110";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Песочные, Жемчужные, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/779/779f96a4e068ac36e1141e8dbc63f71c.png"
"219109";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Оливковые, Болотные, Зелёные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/3e2/3e2b12f32786fa09fac4c108d1be1d0a.png"
"219111";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Бронзовые, Терракотовые, Кофейные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/fd8/fd80fc57f22540e7ea20ff80ec1c0525.png"
"219112";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серебристые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/902/902dcd53179b58a116c36b9e88b155ed.png"
"219113";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серые, Черные, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/640/640b6882e77dd8cdb4a3b3a908a2c1f4.png"
"219114";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Кофейные, Коричневые, Венге";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/bed/bed3d3c4ebb58aaf981eac223df468c6.png"
"219115";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серебристые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/c10/c1093b1020de354ac09ff1a3580e8e61.png"
"219116";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серебристые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/5f7/5f777018a1af40c83a36f4ca6341fb6c.png"
"219117";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"5800";"Рулон";"/upload/iblock/af8/af892cd088cf74cb67ad8d3282be3f95.png"
"219120";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серебристые, Белые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Геометрия";"5800";"Рулон";"/upload/iblock/04f/04f0b25ac9bc90cf08205f408387970c.png"
"219121";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серые, Белые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Геометрия";"5800";"Рулон";"/upload/iblock/72f/72f9f976a43186c626d4d5ee73105cea.png"
"219122";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Кремовые, Серебристые, Ванильные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Геометрия";"5800";"Рулон";"/upload/iblock/ddf/ddfdff0933c77ec7622fe9b6e3b7efe4.png"
"219123";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Синие, Серые, Васильковые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Геометрия";"5800";"Рулон";"/upload/iblock/da7/da77f81d00c73ab49689e432fa77ef8c.png"
"219124";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Фисташковые, Зелёные, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Геометрия";"5800";"Рулон";"/upload/iblock/689/68991e7df72591e4c113a7a2f84be3fb.png"
"219125";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Жемчужные, Песочные, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Геометрия";"5800";"Рулон";"/upload/iblock/adf/adf60ad40009bb4dcc01d71660ef4c1c.png"
"219128";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Черные, Серебристые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Геометрия";"5800";"Рулон";"/upload/iblock/ea2/ea2d178aea056301480320120fd9f3c3.png"
"219126";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Шоколадные, Кофейные, Терракотовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Геометрия";"5800";"Рулон";"/upload/iblock/50e/50e30b0e4bfd2702bb77f59fd74522e3.png"
"219127";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Лавандовые, Серые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Геометрия";"5800";"Рулон";"/upload/iblock/47b/47b7b09337570ace6b9d30908bacbeeb.png"
"219141";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серые, Серебристые, Белые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"5800";"Рулон";"/upload/iblock/820/820bd7d45d3f072d7d8941b5bf4f6c11.png"
"219129";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Шоколадные, Кофейные, Терракотовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Геометрия";"5800";"Рулон";"/upload/iblock/0ca/0cafe4dd3a7b3266d2a45b49c9975492.png"
"219130";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Голубые, Серебристые, Лавандовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Геометрия";"5800";"Рулон";"/upload/iblock/0de/0de261fa533c2f28d71775275ce1721e.png"
"219131";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Оливковые, Серебристые, Салатовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Геометрия";"5800";"Рулон";"/upload/iblock/b3b/b3b1c1e25b0ca4c990fe0b709a22953d.png"
"219140";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серебристые, Серые, Белые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"5800";"Рулон";"/upload/iblock/7a8/7a8f8c6616d8f2b155613c08932bae1b.png"
"219142";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Ванильные, Серые, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"5800";"Рулон";"/upload/iblock/7d1/7d15e5511007b84bd3041d9c64b5ebb1.png"
"219144";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серебристые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"5800";"Рулон";"/upload/iblock/e3d/e3debf3ef75a211cef50f4b8b2df5ba1.png"
"219146";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Бежевые, Коричневые, Кофейные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"5800";"Рулон";"/upload/iblock/c9e/c9e72c22b0cfbba96e22969c7b6a1d39.png"
"219145";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Лазурные, Синие, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"5800";"Рулон";"/upload/iblock/ca6/ca6cf42b2bbcaf876d219e1c1233d904.png"
"219147";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Песочные, Коричневые, Кремовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"5800";"Рулон";"/upload/iblock/5f6/5f6c7b446208fdc1ea7585f2ecc63d7c.png"
"219143";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Фиалковые, Сиреневые, Фиолетовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"5800";"Рулон";"/upload/iblock/44c/44c11ca624f6e805a823c91366f2ce13.png"
"219150";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Белые, Серые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"5800";"Рулон";"/upload/iblock/063/0630fcadb2e6714ed6d0b629e4eb5ff2.png"
"219152";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серебристые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"5800";"Рулон";"/upload/iblock/f96/f9650084331bb2b4990e792c22bc9736.png"
"219151";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серебристые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"5800";"Рулон";"/upload/iblock/83c/83ccd9e305cef85e7e5cf08ddb44b275.png"
"219153";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Жемчужные, Серые, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"5800";"Рулон";"/upload/iblock/4e0/4e0c59448241d2ec2b4952b1c6bde2da.png"
"219154";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Шоколадные, Бронзовые, Кремовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"5800";"Рулон";"/upload/iblock/9d1/9d1befe5793c28cbf97f4f4c6817fa04.png"
"219156";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серебристые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"5800";"Рулон";"/upload/iblock/a88/a886561e70a94080eed6c422bdf2d870.png"
"219170";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Точки";"5800";"Рулон";"/upload/iblock/582/582b67a3d5f26752a2f3d4090137b525.png"
"219155";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серые, Черные, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"5800";"Рулон";"/upload/iblock/1ab/1ab7d2d2097bb8bc3c8e4527bf8f6940.png"
"219172";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серебристые, Лазурные, Васильковые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Точки";"5800";"Рулон";"/upload/iblock/497/497df21984544f8306c102d17a939d3d.png"
"219171";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Точки";"5800";"Рулон";"/upload/iblock/b74/b746959aea12addb6682c0725b6015aa.png"
"219180";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Золотые, Серые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Растительность, Цветы";"5800";"Рулон";"/upload/iblock/a9d/a9d0c0d246b689b91f35741d608494a2.png"
"219173";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Черные, Серебристые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Точки";"5800";"Рулон";"/upload/iblock/f42/f42d0237ab705bd90c5bff337c7c8812.png"
"219175";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Коричневые, Жемчужные, Песочные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Точки";"5800";"Рулон";"/upload/iblock/eaf/eaff5c1a1872009ba91dd2dde7586ad5.png"
"219174";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Серебристые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Точки";"5800";"Рулон";"/upload/iblock/4b5/4b5c5113f363a183cd8892b8597a357f.png"
"219181";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Лимонные, Горчичные, Синие";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Растительность, Цветы";"5800";"Рулон";"/upload/iblock/c64/c64a42381b530ce0d8194b50d00014d9.png"
"219182";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Васильковые, Серебристые, Желтые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Растительность, Цветы";"5800";"Рулон";"/upload/iblock/b6e/b6e0d7810bdd1d59755304a8bbf4e0ab.png"
"219183";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Болотные, Желтые, Салатовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Растительность, Цветы";"5800";"Рулон";"/upload/iblock/c7e/c7e472e32c67cbf2d77f31659cbfe2bc.png"
"219190";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Горчичные, Зелёные, Васильковые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"2,8";"Птицы, Растительность, Цветы";"22400";"Рулон";"/upload/iblock/a52/a52d5758ce09207526085961c2345734.png"
"219191";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Шоколадные, Алые, Оливковые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"2,8";"Птицы, Растительность, Цветы";"22400";"Рулон";"/upload/iblock/7a2/7a214593cdd414dd5637567c3354dafe.png"
"219202";"BN International";"Smalltalk";"Нидерланды";"Серые, Лавандовые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/6ca/480_480_240cd750bba9870f18aada2478b24840a/6ca61a0d371eecfb81f93fce4dd73796.png"
"219192";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Малиновые, Фисташковые, Красные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"2,8";"Птицы, Растительность, Цветы";"22400";"Рулон";"/upload/iblock/59e/59e00a4480ecacd8e4f2316d3c2a1b11.png"
"219193";"Christian Fischbacher";"Christian Fischbacher";"Нидерланды";"Салатовые, Фисташковые, Песочные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"2,8";"Птицы, Растительность, Цветы";"22400";"Рулон";"/upload/iblock/a81/a81b6b77eafa3f515ee77d3b59315aa9.png"
"219200";"BN International";"Smalltalk";"Нидерланды";"Серые, Белые, Лавандовые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/f23/480_480_240cd750bba9870f18aada2478b24840a/f239738df27aff2e3176059029b7ca0b.png"
"219201";"BN International";"Smalltalk";"Нидерланды";"Голубые, Лавандовые, Белые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/c57/480_480_240cd750bba9870f18aada2478b24840a/c57e824399becbb2b1861c448d1c6d6d.png"
"219-21 1";"SandBerg";"Skog";"Швеция";"Черные, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Кляксы, Точки";"5880";"Рулон";"/upload/resize_cache/iblock/3c9/480_480_240cd750bba9870f18aada2478b24840a/3c9b8aa578bf36e0e39e6e8945315ffa.png"
"219210";"BN International";"Smalltalk";"Нидерланды";"Алые, Вишнёвые, Малиновые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/1c9/480_480_240cd750bba9870f18aada2478b24840a/1c9207954cfdf2874f11693d1725283f.png"
"219211";"BN International";"Smalltalk";"Нидерланды";"Серебристые, Лавандовые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/7f2/480_480_240cd750bba9870f18aada2478b24840a/7f25642bcea3ada696d4e4ef2bc07b7b.png"
"219212";"BN International";"Smalltalk";"Нидерланды";"Черные, Серые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/17a/480_480_240cd750bba9870f18aada2478b24840a/17a8fa0ec31c16c095577ea4310a1c59.png"
"219213";"BN International";"Smalltalk";"Нидерланды";"Бежевые, Кремовые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/12b/480_480_240cd750bba9870f18aada2478b24840a/12bb4cdaec15485e1439add748fc2302.png"
"219214";"BN International";"Smalltalk";"Нидерланды";"Сливовые, Фиолетовые, Лазурные";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/934/480_480_240cd750bba9870f18aada2478b24840a/9348effa6191a78d5d4b14c30d1a28cd.png"
"219216";"BN International";"Smalltalk";"Нидерланды";"Серебристые, Серые, Черные";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/97d/480_480_240cd750bba9870f18aada2478b24840a/97d2a219a813c45dad33259761fdc26f.png"
"219215";"BN International";"Smalltalk";"Нидерланды";"Серые, Песочные, Ванильные";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/56d/480_480_240cd750bba9870f18aada2478b24840a/56d8c99279429fb65c58ce823902a165.png"
"219218";"BN International";"Smalltalk";"Нидерланды";"Бежевые, Кремовые, Ванильные";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/51c/480_480_240cd750bba9870f18aada2478b24840a/51c7f4d671c498d7f74ee6e5d9e22198.png"
"219217";"BN International";"Smalltalk";"Нидерланды";"Серебристые, Серые, Голубые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/b3c/480_480_240cd750bba9870f18aada2478b24840a/b3c77784ec8888470ad26b55b98889af.png"
"219219";"BN International";"Smalltalk";"Нидерланды";"Бежевые, Ванильные, Жемчужные";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/f90/480_480_240cd750bba9870f18aada2478b24840a/f9030c19454d3c4c4ce9aaf86c599b06.png"
"219220";"BN International";"Smalltalk";"Нидерланды";"Голубые, Лавандовые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/47e/480_480_240cd750bba9870f18aada2478b24840a/47ef6ab21b9e5db1fbec3cd4a2458e90.png"
"219221";"BN International";"Smalltalk";"Нидерланды";"Песочные, Бежевые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/9d0/480_480_240cd750bba9870f18aada2478b24840a/9d0d395c0c7035904780157413c32b15.png"
"219223";"BN International";"Smalltalk";"Нидерланды";"Жемчужные, Оливковые, Кремовые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/133/480_480_240cd750bba9870f18aada2478b24840a/13398ce6cd26e22e1531372332449731.png"
"219224";"BN International";"Smalltalk";"Нидерланды";"Серебристые, Лавандовые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/7d4/480_480_240cd750bba9870f18aada2478b24840a/7d406c67ada5402adfa374c143f54e28.png"
"219232";"BN International";"Smalltalk";"Нидерланды";"Кремовые, Серебристые, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Круги";"1570";"Рулон";"/upload/resize_cache/iblock/6da/480_480_240cd750bba9870f18aada2478b24840a/6da337089004f4c5c450ffa1fa7f8faf.png"
"219225";"BN International";"Smalltalk";"Нидерланды";"Синие, Лазурные, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/3bb/480_480_240cd750bba9870f18aada2478b24840a/3bbd20263ee8fb0b61c4a14624be3021.png"
"219226";"BN International";"Smalltalk";"Нидерланды";"Песочные, Серебристые, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/198/480_480_240cd750bba9870f18aada2478b24840a/198b1fc7ba427ed9d19136efc228fb11.png"
"219231";"BN International";"Smalltalk";"Нидерланды";"Сиреневые, Фиалковые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Для девочек, Для мальчиков, Кляксы";"1570";"Рулон";"/upload/resize_cache/iblock/d34/480_480_240cd750bba9870f18aada2478b24840a/d34d41e7910aa103e84b7e55ce065398.png"
"219222";"BN International";"Smalltalk";"Нидерланды";"Желтые, Кремовые, Ванильные";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Полоска";"1570";"Рулон";"/upload/resize_cache/iblock/d6b/480_480_240cd750bba9870f18aada2478b24840a/d6b3182c583e1b27613d4ea3396e0d15.png"
"219234";"BN International";"Smalltalk";"Нидерланды";"Бежевые, Ванильные, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Для девочек, Кляксы, Круги, Точки";"1570";"Рулон";"/upload/resize_cache/iblock/582/480_480_240cd750bba9870f18aada2478b24840a/582ad6c0f7394429cdfc9e8b3fbc0d70.png"
"219235";"BN International";"Smalltalk";"Нидерланды";"Кремовые, Розовые, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Круги";"1570";"Рулон";"/upload/resize_cache/iblock/47d/480_480_240cd750bba9870f18aada2478b24840a/47d9adec052b5597fc31c5443b989cb7.png"
"219236";"BN International";"Smalltalk";"Нидерланды";"Кремовые, Сиреневые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Для девочек, Для мальчиков, Кляксы, Круги, Точки";"1570";"Рулон";"/upload/resize_cache/iblock/23f/480_480_240cd750bba9870f18aada2478b24840a/23f6e7d347fb7f8b99f829b7abd28b42.png"
"219240";"BN International";"Smalltalk";"Нидерланды";"Бежевые, Жемчужные, Кремовые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Геометрия";"1570";"Рулон";"/upload/resize_cache/iblock/2c6/480_480_240cd750bba9870f18aada2478b24840a/2c6dfa94af733ad423c45a4fb12efcc7.png"
"219241";"BN International";"Smalltalk";"Нидерланды";"Кремовые, Ванильные, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Геометрия";"1570";"Рулон";"/upload/resize_cache/iblock/400/480_480_240cd750bba9870f18aada2478b24840a/4000ebc1b483532cf30294e58fab28b7.png"
"219244";"BN International";"Smalltalk";"Нидерланды";"Синие, Песочные, Жемчужные";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Геометрия";"1570";"Рулон";"/upload/resize_cache/iblock/a9e/480_480_240cd750bba9870f18aada2478b24840a/a9e65c0d0e0ca14f59c89be8f41a0046.png"
"219242";"BN International";"Smalltalk";"Нидерланды";"Ванильные, Песочные, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Геометрия";"1570";"Рулон";"/upload/resize_cache/iblock/b31/480_480_240cd750bba9870f18aada2478b24840a/b31e31a4ef1d50b46ee3057b75aa322c.png"
"219243";"BN International";"Smalltalk";"Нидерланды";"Жемчужные, Лиловые, Розовые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Абстракция, Геометрия";"1570";"Рулон";"/upload/resize_cache/iblock/0b2/480_480_240cd750bba9870f18aada2478b24840a/0b2441492ac3dcabc8842d81e941c314.png"
"219250";"BN International";"Smalltalk";"Нидерланды";"Серебристые, Белые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Буквы и надписи, Животные";"1570";"Рулон";"/upload/resize_cache/iblock/3bf/480_480_240cd750bba9870f18aada2478b24840a/3bfd528dadbb38a7b7df2aafb5742325.png"
"219253";"BN International";"Smalltalk";"Нидерланды";"Васильковые, Лазурные, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Буквы и надписи, Животные";"1570";"Рулон";"/upload/resize_cache/iblock/470/480_480_240cd750bba9870f18aada2478b24840a/4708b78142ab3741d7a574db54939124.png"
"219260";"BN International";"Smalltalk";"Нидерланды";"Синие, Васильковые, Голубые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Для девочек, Для мальчиков, Небо, Облака";"1570";"Рулон";"/upload/resize_cache/iblock/dd5/480_480_240cd750bba9870f18aada2478b24840a/dd55c6a0af044e25dd58091969eef231.png"
"219251";"BN International";"Smalltalk";"Нидерланды";"Черные, Серые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Буквы и надписи, Животные";"1570";"Рулон";"/upload/resize_cache/iblock/f4a/480_480_240cd750bba9870f18aada2478b24840a/f4a31350603be0b4bd9f57e882379100.png"
"219254";"BN International";"Smalltalk";"Нидерланды";"Синие, Васильковые, Лиловые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Буквы и надписи, Животные";"1570";"Рулон";"/upload/resize_cache/iblock/aeb/480_480_240cd750bba9870f18aada2478b24840a/aebf843fae01d48e35a49c19ccdb3c56.png"
"219262";"BN International";"Smalltalk";"Нидерланды";"Лазурные, Лавандовые, Голубые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Для девочек, Для мальчиков, Небо, Облака";"1570";"Рулон";"/upload/resize_cache/iblock/ed2/480_480_240cd750bba9870f18aada2478b24840a/ed24438e7d809c019b12834e753ee2cd.png"
"219264";"BN International";"Smalltalk";"Нидерланды";"Серебристые, Белые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Для девочек, Для мальчиков, Небо, Облака";"1570";"Рулон";"/upload/resize_cache/iblock/c87/480_480_240cd750bba9870f18aada2478b24840a/c87887532e246198f58355a219366b1e.png"
