"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"BTW20698210";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/374/480_480_240cd750bba9870f18aada2478b24840a/374c0356470810637bde3ac1383f5eea.png"
"BTW51809117";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/6e3/480_480_240cd750bba9870f18aada2478b24840a/6e39be866ba92abd8336f495d614e29f.png"
"BTW58850045";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/d34/480_480_240cd750bba9870f18aada2478b24840a/d34413a2ebbc23059aac38cc78879fdb.png"
"BTW58850048";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/f57/480_480_240cd750bba9870f18aada2478b24840a/f574fdf29d6547d8484a9de4c7096837.png"
"BTW58857053";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/04c/480_480_240cd750bba9870f18aada2478b24840a/04ce3d964d12302b109b3942f1f420eb.png"
"BTW58859020";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/8e8/480_480_240cd750bba9870f18aada2478b24840a/8e895b8af8642f57249aa222b1de0ee9.png"
"BTW59555060";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/d30/480_480_240cd750bba9870f18aada2478b24840a/d304ecb3110991b5aeebf21c752a10f6.png"
"BTW59555173";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/618/480_480_240cd750bba9870f18aada2478b24840a/6189332b8f0d804f8edf80918c4edfbe.png"
"BTW59556000";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/1ae/480_480_240cd750bba9870f18aada2478b24840a/1ae64df610e223b800e57203b6f40e9e.png"
"BTW59559006";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/745/480_480_240cd750bba9870f18aada2478b24840a/745cf39298ff9403a34428ff216905b6.png"
"BTW60379008";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/dc2/480_480_240cd750bba9870f18aada2478b24840a/dc2798059b6e99200889d496889241fb.png"
"BTW60399005";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/83c/480_480_240cd750bba9870f18aada2478b24840a/83ce6b80bad6d8dabe39956f6964bd29.png"
"BTW60405122";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/0e2/480_480_240cd750bba9870f18aada2478b24840a/0e2b7e071a4cdea1eae6fe630e257bc9.png"
"BTW60409009";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/06c/480_480_240cd750bba9870f18aada2478b24840a/06cd8d23f2bc20ae6620e205f180c26f.png"
"BTW61010090";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/307/480_480_240cd750bba9870f18aada2478b24840a/307c556425915717f26e4584bfa456de.png"
"BTW61020098";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/fa3/480_480_240cd750bba9870f18aada2478b24840a/fa3957fa44bfac8af1f922dce0cfbf9e.png"
"BTW61029101";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/ed3/480_480_240cd750bba9870f18aada2478b24840a/ed3bcf3eb9445acfc9e7e9dd7a2c0751.png"
"BTW61039006";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/02d/480_480_240cd750bba9870f18aada2478b24840a/02df005ffd4aca0311570f2a50beca2d.png"
"BT81904";"KT Exclusive";"Biltmore";"США";"Кофейные, Ванильные, Песочные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Под штукатурку, Текстуры";"390";"Рулон";"/upload/resize_cache/iblock/1d8/480_480_240cd750bba9870f18aada2478b24840a/1d89e1690c75f179949127cfa703d1ab.png"
"BTW61040092";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/iblock/d4a/d4a8ee9958f03130727f860e85673791.png"
"BT81907";"KT Exclusive";"Biltmore";"США";"Кремовые, Бежевые, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Под штукатурку, Текстуры";"390";"Рулон";"/upload/resize_cache/iblock/291/480_480_240cd750bba9870f18aada2478b24840a/2917f67e8063f988c372eaac1b8407b3.png"
"BTW61057002";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/7b5/480_480_240cd750bba9870f18aada2478b24840a/7b506da8a6453c610f921d5f26146cd0.png"
"BTW61059900";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/129/480_480_240cd750bba9870f18aada2478b24840a/129c6c49326101b56777b9a3b0e7ff79.png"
"BTW61069003";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/ccd/480_480_240cd750bba9870f18aada2478b24840a/ccd49e3da996e2113715a51ffcfb64a8.png"
"BTW61065000";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/4b3/480_480_240cd750bba9870f18aada2478b24840a/4b3c4150f7e0eae8a181d818a53a859e.png"
"BTW61079290";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/cf6/480_480_240cd750bba9870f18aada2478b24840a/cf6856e4fe496357ed1edf087f327778.png"
"BTW61089919";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/eca/480_480_240cd750bba9870f18aada2478b24840a/ecaad279b110dcfc93da805c4c6b7901.png"
"BTW61110095";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/056/480_480_240cd750bba9870f18aada2478b24840a/0567e04d7f5dbafaa62791198d831898.png"
"BTW61090095";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/cda/480_480_240cd750bba9870f18aada2478b24840a/cdab08aa548bfdae135ed68d7de7ee2c.png"
"BTW61100997";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/13d/480_480_240cd750bba9870f18aada2478b24840a/13d39da94dd44a6a6c47f6d504299e45.png"
"BTW61119090";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/838/480_480_240cd750bba9870f18aada2478b24840a/838ef00661bff50016128a58a046dcd7.png"
"BTW61129010";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/932/480_480_240cd750bba9870f18aada2478b24840a/9322f73e70cccf1e7536b7726703f5f0.png"
"BTW61159063";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/a39/480_480_240cd750bba9870f18aada2478b24840a/a39beb1f6dedc6386a83197f21903e89.png"
"BTW61139058";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/c39/480_480_240cd750bba9870f18aada2478b24840a/c39bc0ad3147c3a681b9cbfba0cd4b2f.png"
"BTW61149018";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/44a/480_480_240cd750bba9870f18aada2478b24840a/44a0d9d293bc0c311fcb604948c336f5.png"
"BTW61160001";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/46b/480_480_240cd750bba9870f18aada2478b24840a/46b6e87708fa6ce4d39df4d7618dc310.png"
"BTW613220-56";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/e27/480_480_240cd750bba9870f18aada2478b24840a/e278771da17a1a70be2699e10bcc804f.png"
"BTW61350008";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/iblock/305/3058aee07aba6228f716419b6fc16d2e.png"
"BTW61330902";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/iblock/c05/c054db66508ef9b8bc5bd8a3954ab106.png"
"BTW61366085";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/iblock/eb4/eb4a27aff2933b60026b555c4cad18dc.png"
"BTW61375000";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/iblock/ae6/ae6df76042ed70da1d78ebbca7b1dc45.png"
"BTW61398043";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/iblock/d6b/d6b9ce9b581883d642b97c757cef72f8.png"
"BTW61387217";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/589/480_480_240cd750bba9870f18aada2478b24840a/5896145ad88b8a401f0fcc20d6036d7d.png"
"BTW61403077";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/iblock/0ad/0ad8735d7c18dffa5bdfb701ede9f1c8.png"
"Burgundy";"Vahallan";"Vahallan  2017";"Нидерланды";"Кофейные, Коричневые, Шоколадные";"Бумажные";"Бумага";"1,21";"1";"Геометрия, Квадраты, Под штукатурку, Текстуры";"390";"Пог.м.";"/upload/resize_cache/iblock/151/480_337_240cd750bba9870f18aada2478b24840a/151a382459d629253d051d356acdf2cc.png"
"BW20000";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Горизонтальная полоска, Дамаск, Мелкая полоска, Небрежная полоска";"7750";"Рулон";"/upload/resize_cache/iblock/829/480_480_240cd750bba9870f18aada2478b24840a/8296c7d9228c8f3e7df30728271ea9be.png"
"BW20010";"Paper & Ink";"Black & White";"США";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Горизонтальная полоска, Дамаск, Мелкая полоска, Небрежная полоска";"7750";"Рулон";"/upload/resize_cache/iblock/a4b/480_480_240cd750bba9870f18aada2478b24840a/a4bc652729954b5bc80a21c7c7d629cd.png"
"BW20001";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Горизонтальная полоска, Дамаск, Мелкая полоска, Небрежная полоска";"7750";"Рулон";"/upload/resize_cache/iblock/cc6/480_480_240cd750bba9870f18aada2478b24840a/cc635b85c006400828414f25728abbb2.png"
"BTW61341030";"Caselio";"Black&White";"Франция";;;;;;;;"Рулон";"/upload/iblock/56e/56e2512794e97648de6ed8378c8d6726.png"
"BW20300";"Paper & Ink";"Black & White";"США";"Терракотовые, Бронзовые, Кофейные";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Геометрия, Квадраты, Треугольники";"7750";"Рулон";"/upload/resize_cache/iblock/0a0/480_480_240cd750bba9870f18aada2478b24840a/0a088ee3e71c89ec47bc455ea7bff1ac.png"
"BW20500";"Paper & Ink";"Black & White";"США";"Бежевые, Песочные, Кремовые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Восточный орнамент, Орнамент, Решетка, Узор";"390";"Рулон";"/upload/resize_cache/iblock/840/480_480_240cd750bba9870f18aada2478b24840a/8409806346b647f1a34c081b6763baef.png"
"BW20313";"Paper & Ink";"Black & White";"США";"Бежевые, Жемчужные, Песочные";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Геометрия, Треугольники";"7750";"Рулон";"/upload/resize_cache/iblock/a66/480_480_240cd750bba9870f18aada2478b24840a/a667d8649b1502c05f48a75ee098cce0.png"
"BW20307";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Геометрия, Треугольники";"7750";"Рулон";"/upload/resize_cache/iblock/1e1/480_480_240cd750bba9870f18aada2478b24840a/1e1f45e6a7f983da193507dc847af029.png"
"BW20502";"Paper & Ink";"Black & White";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Восточный орнамент, Орнамент, Решетка, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/9c8/480_480_240cd750bba9870f18aada2478b24840a/9c8f8c8c707bd70322f84a8cec46da52.png"
"BW20503";"Paper & Ink";"Black & White";"США";"Бежевые, Кремовые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Восточный орнамент, Орнамент, Решетка, Узор";"390";"Рулон";"/upload/resize_cache/iblock/e41/480_480_240cd750bba9870f18aada2478b24840a/e41a27b63881dc43956a5b7624f07eb4.png"
"BW20801";"Paper & Ink";"Black & White";"США";"Серебристые, Алые, Вишнёвые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/4a1/480_480_240cd750bba9870f18aada2478b24840a/4a17810aab527367a75981d1008f042f.png"
"BW20802";"Paper & Ink";"Black & White";"США";"Серебристые, Бирюзовые, Морская волна";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/774/480_480_240cd750bba9870f18aada2478b24840a/7742a5fae4736ebf07116438720b0524.png"
"BW20812";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/05b/480_480_240cd750bba9870f18aada2478b24840a/05b1e9c40373821c25a6fa09a1ab248c.png"
"BW20900";"Paper & Ink";"Black & White";"США";"Черные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Геометрия, Графика, Ромбы";"1500";"Рулон";"/upload/resize_cache/iblock/c9b/480_480_240cd750bba9870f18aada2478b24840a/c9be410201e4d9f618513f97a9e7a334.png"
"BW20907";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Геометрия, Графика, Ромбы";"7750";"Рулон";"/upload/resize_cache/iblock/5b0/480_480_240cd750bba9870f18aada2478b24840a/5b0a74ee3e5669c1760bbd1760bbf266.png"
"BW21007";"Paper & Ink";"Black & White";"США";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Геометрия";"7750";"Рулон";"/upload/resize_cache/iblock/e09/480_480_240cd750bba9870f18aada2478b24840a/e09aeb3e8baf2c733e95a454296c5a0c.png"
"BW21006";"Paper & Ink";"Black & White";"США";"Черные, Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Геометрия";"2500";"Рулон";"/upload/resize_cache/iblock/b23/480_480_240cd750bba9870f18aada2478b24840a/b23f351ff5266efe30db9bd742b91d6d.png"
"BW20910";"Paper & Ink";"Black & White";"США";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Геометрия, Графика, Ромбы";"7750";"Рулон";"/upload/resize_cache/iblock/4d9/480_480_240cd750bba9870f18aada2478b24840a/4d9fc140dd553f96f11cceee4f83d19a.png"
"BW21010";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Геометрия";"390";"Рулон";"/upload/resize_cache/iblock/516/480_480_240cd750bba9870f18aada2478b24840a/51616b968fb7e0cddda25a437a80f5a3.png"
"BW21201";"Paper & Ink";"Black & White";"США";"Песочные, Кремовые, Жемчужные";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Геометрия, Клетка";"7750";"Рулон";"/upload/resize_cache/iblock/23c/480_480_240cd750bba9870f18aada2478b24840a/23c675f9a8da688267627e683697fbe9.png"
"BW21301";"Paper & Ink";"Black & White";"США";"Черные, Бежевые, Песочные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Буквы и надписи";"1500";"Рулон";"/upload/resize_cache/iblock/615/480_480_240cd750bba9870f18aada2478b24840a/6150e9064a8114f6b5867dba0b64c217.png"
"BW21204";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Геометрия, Клетка";"7750";"Рулон";"/upload/resize_cache/iblock/ba8/480_480_240cd750bba9870f18aada2478b24840a/ba8191a6f56c299a91f54ca9e7728115.png"
"BW21208";"Paper & Ink";"Black & White";"США";"Кремовые, Бежевые, Ванильные";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Геометрия, Клетка";"7750";"Рулон";"/upload/resize_cache/iblock/a31/480_480_240cd750bba9870f18aada2478b24840a/a315461354b57e966191b475c137d59a.png"
"BW21302";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Буквы и надписи";"390";"Рулон";"/upload/resize_cache/iblock/61f/480_480_240cd750bba9870f18aada2478b24840a/61f88d93b4ad0592278e76f5ab8b7e4b.png"
"BW21307";"Paper & Ink";"Black & White";"США";"Серые, Кремовые, Песочные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Буквы и надписи";"2500";"Рулон";"/upload/resize_cache/iblock/6fe/480_480_240cd750bba9870f18aada2478b24840a/6fe8b936765cdcb1142d8f51d07c1b36.png"
"BW21408";"Paper & Ink";"Black & White";"США";"Бежевые, Ванильные, Песочные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Графика, Круги";"1500";"Рулон";"/upload/resize_cache/iblock/f66/480_480_240cd750bba9870f18aada2478b24840a/f66e760aad49eccd9131e17cab0813f7.png"
"BW21400";"Paper & Ink";"Black & White";"США";"Черные, Ванильные, Песочные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Графика, Круги";"390";"Рулон";"/upload/resize_cache/iblock/1e3/480_480_240cd750bba9870f18aada2478b24840a/1e31f8fd9488ecb617abbd20e07c5093.png"
"BW21427";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Графика, Круги";"390";"Рулон";"/upload/resize_cache/iblock/f11/480_480_240cd750bba9870f18aada2478b24840a/f114e93934f298a20fd638e978eadb07.png"
"BW21502";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Предметы";"1500";"Рулон";"/upload/resize_cache/iblock/40c/480_480_240cd750bba9870f18aada2478b24840a/40c7ad55e5111faf83353f0a749702e9.png"
"BW21507";"Paper & Ink";"Black & White";"США";"Серые, Кремовые, Песочные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Предметы";"1500";"Рулон";"/upload/resize_cache/iblock/72a/480_480_240cd750bba9870f18aada2478b24840a/72a46c4767c6cc4c99190feb6d179483.png"
"BW21510";"Paper & Ink";"Black & White";"США";"Серые, Серебристые, Песочные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Предметы";"1500";"Рулон";"/upload/resize_cache/iblock/0b2/480_480_240cd750bba9870f18aada2478b24840a/0b2573683c96b36bf273e263922b4505.png"
"BW21600";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Бабочки, Цветы";"7750";"Рулон";"/upload/resize_cache/iblock/99a/480_480_240cd750bba9870f18aada2478b24840a/99a0e3e5b092cc0a93b1229d34c2aea0.png"
"BW21610";"Paper & Ink";"Black & White";"США";"Серые, Песочные, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Бабочки, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/347/480_480_240cd750bba9870f18aada2478b24840a/347d621a672f3aad44cc98ead3465472.png"
"BW21607";"Paper & Ink";"Black & White";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Бабочки, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/b6f/480_480_240cd750bba9870f18aada2478b24840a/b6f57ad62b610e2d91ba5da6e76c5b68.png"
"BW21702";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Круги";"7750";"Рулон";"/upload/resize_cache/iblock/8cb/480_480_240cd750bba9870f18aada2478b24840a/8cbb5d5f662313c045d7d93770df5d6b.png"
"BW21710";"Paper & Ink";"Black & White";"США";"Черные";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Круги";"7750";"Рулон";"/upload/resize_cache/iblock/244/480_480_240cd750bba9870f18aada2478b24840a/2449d19332de98b5404c47004d2db4ec.png"
"BW21711";"Paper & Ink";"Black & White";"США";"Ванильные, Жемчужные, Песочные";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Круги";"7750";"Рулон";"/upload/resize_cache/iblock/d12/480_480_240cd750bba9870f18aada2478b24840a/d12763c7d963a2da9e1e67ee0dee9ab2.png"
"BW21800";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Кошки и собаки, Рамки и багеты";"1500";"Рулон";"/upload/resize_cache/iblock/31d/480_480_240cd750bba9870f18aada2478b24840a/31d3933f59c8f7cb4d098f667c26a31c.png"
"BW21900";"Paper & Ink";"Black & White";"США";"Жемчужные, Ванильные, Черные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Горох";"2500";"Рулон";"/upload/resize_cache/iblock/566/480_480_240cd750bba9870f18aada2478b24840a/566f69b9cada46559551c4d57111dfcd.png"
"BW21810";"Paper & Ink";"Black & White";"США";"Серые, Розовые, Лиловые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Кошки и собаки, Рамки и багеты";"2500";"Рулон";"/upload/resize_cache/iblock/442/480_480_240cd750bba9870f18aada2478b24840a/4424fdc0286384b5211f81f422a0034f.png"
"BW22007";"Paper & Ink";"Black & White";"США";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Геометрия, Ромбы";"7750";"Рулон";"/upload/resize_cache/iblock/431/480_480_240cd750bba9870f18aada2478b24840a/4318035ee58512472d600152834ce2ff.png"
"BW22000";"Paper & Ink";"Black & White";"США";"Белые, Черные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Геометрия, Ромбы";"390";"Рулон";"/upload/resize_cache/iblock/9bb/480_480_240cd750bba9870f18aada2478b24840a/9bb886e3422aa4359b96921f4f73319e.png"
"BW22008";"Paper & Ink";"Black & White";"США";"Жемчужные, Ванильные, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Геометрия, Ромбы";"1500";"Рулон";"/upload/resize_cache/iblock/f89/480_480_240cd750bba9870f18aada2478b24840a/f89795a7ff12dde0b38c85db39cc3780.png"
"BW21910";"Paper & Ink";"Black & White";"США";"Серые, Песочные, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Горох";"390";"Рулон";"/upload/resize_cache/iblock/3a3/480_480_240cd750bba9870f18aada2478b24840a/3a3ed8e3d3d242648bff5571c096b8b9.png"
"BW21920";"Paper & Ink";"Black & White";"США";"Черные, Белые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Горох";"390";"Рулон";"/upload/resize_cache/iblock/b4c/480_480_240cd750bba9870f18aada2478b24840a/b4c419345dc2173665da160d0578ad30.png"
"BW22010";"Paper & Ink";"Black & White";"США";"Черные, Белые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Геометрия, Ромбы";"2500";"Рулон";"/upload/resize_cache/iblock/f0f/480_480_240cd750bba9870f18aada2478b24840a/f0f86e6129072b9de181f041354c6c53.png"
"BW22100";"Paper & Ink";"Black & White";"США";"Венге, Терракотовые, Кофейные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Восточный орнамент, Орнамент, Решетка, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/abe/480_480_240cd750bba9870f18aada2478b24840a/abed3d4a7c9f3064b7a8df150d971c99.png"
"BW22400";"Paper & Ink";"Black & White";"США";"Кремовые, Ванильные, Песочные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Деревья";"390";"Рулон";"/upload/resize_cache/iblock/d7b/480_480_240cd750bba9870f18aada2478b24840a/d7b499b78c177d583debc9fb496316f2.png"
"BW22110";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Восточный орнамент, Орнамент, Решетка, Узор";"390";"Рулон";"/upload/resize_cache/iblock/545/480_480_240cd750bba9870f18aada2478b24840a/5454872771649fced08c629f9fe9352d.png"
"BW22407";"Paper & Ink";"Black & White";"США";"Ванильные, Бежевые, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Деревья";"390";"Рулон";"/upload/resize_cache/iblock/106/480_480_240cd750bba9870f18aada2478b24840a/1061e821557973a8b5d3bbf83c74e9dc.png"
"BW22510";"Paper & Ink";"Black & White";"США";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Круги";"7750";"Рулон";"/upload/resize_cache/iblock/377/480_480_240cd750bba9870f18aada2478b24840a/377aafd7f64fe4f1e703f3279da748fb.jpg"
"BW22408";"Paper & Ink";"Black & White";"США";"Кремовые, Ванильные, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Деревья";"390";"Рулон";"/upload/resize_cache/iblock/b21/480_480_240cd750bba9870f18aada2478b24840a/b21b20fc7f7691fd5b40d080e9992cfd.png"
"BW22410";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Деревья";"2500";"Рулон";"/upload/resize_cache/iblock/490/480_480_240cd750bba9870f18aada2478b24840a/4900cda9d49d86424770c412910d61ca.png"
"BW22501";"Paper & Ink";"Black & White";"США";"Серебристые, Жемчужные, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Круги";"1500";"Рулон";"/upload/resize_cache/iblock/21c/480_480_240cd750bba9870f18aada2478b24840a/21cae412fc38c60de5a109864c38e4b2.png"
"BW22502";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Круги";"2500";"Рулон";"/upload/resize_cache/iblock/e30/480_480_240cd750bba9870f18aada2478b24840a/e3024ebf1ed0bc98dbad66fc9c2ce474.jpg"
"BW22511";"Paper & Ink";"Black & White";"США";"Черные";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Круги";"7750";"Рулон";"/upload/resize_cache/iblock/655/480_480_240cd750bba9870f18aada2478b24840a/65556dd485d50b45126f23a6c276512b.jpg"
"BW22606";"Paper & Ink";"Black & White";"США";"Черные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Геометрия, Горизонтальная полоска, Квадраты, Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/23e/480_480_240cd750bba9870f18aada2478b24840a/23eaef1934e408cc687df360276d19de.jpg"
"BW22600";"Paper & Ink";"Black & White";"США";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,68, Узкие";"8,23";"Геометрия, Горизонтальная полоска, Квадраты, Полоска";"7750";"Рулон";"/upload/resize_cache/iblock/715/480_480_240cd750bba9870f18aada2478b24840a/7152825b64abeef820e3910ba3707688.jpg"
"BW22602";"Paper & Ink";"Black & White";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Геометрия, Горизонтальная полоска, Квадраты, Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/664/480_480_240cd750bba9870f18aada2478b24840a/6643f9d74d2c9754d6f07986ed962eb9.jpg"
"BW22800";"Paper & Ink";"Black & White";"США";"Черные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Геометрия";"2500";"Рулон";"/upload/resize_cache/iblock/b7d/480_480_240cd750bba9870f18aada2478b24840a/b7d68719c6aea5271147e5fcd9a01883.jpg"
