"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"LF3004";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Лимонные, Бежевые, Песочные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"1300";"Рулон";"/upload/resize_cache/iblock/86f/480_480_240cd750bba9870f18aada2478b24840a/86f69327e3d76691e1e4d36e733710cd.png"
"LF3005";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Розовые, Жемчужные, Лиловые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"1300";"Рулон";"/upload/resize_cache/iblock/afc/480_480_240cd750bba9870f18aada2478b24840a/afc09f171f0830d8a8ebf647b2e829f4.png"
"LF3103";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Ванильные, Песочные, Лиловые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"1300";"Рулон";"/upload/resize_cache/iblock/02e/480_480_240cd750bba9870f18aada2478b24840a/02e79561db38d3f97a976ecdad4039b1.png"
"LF3102";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Фисташковые, Лиловые, Кремовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"1300";"Рулон";"/upload/resize_cache/iblock/1da/480_480_240cd750bba9870f18aada2478b24840a/1da0d8e566da19b83f5df69f3b955662.png"
"LF3104";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Бежевые, Ванильные, Лавандовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"1300";"Рулон";"/upload/resize_cache/iblock/1b9/480_480_240cd750bba9870f18aada2478b24840a/1b9f2510aa6144affed62f15a182905a.png"
"LF3101";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Салатовые, Оливковые, Лимонные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"1300";"Рулон";"/upload/resize_cache/iblock/b54/480_480_240cd750bba9870f18aada2478b24840a/b54c01a595bafa545ec9832022c17b57.png"
"LF3202";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Бежевые, Белые, Ванильные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"1300";"Рулон";"/upload/resize_cache/iblock/74f/480_480_240cd750bba9870f18aada2478b24840a/74fbbe6ae024837134ae9a07ca06730f.png"
"LF3205";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Серебристые, Белые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"1300";"Рулон";"/upload/resize_cache/iblock/d47/480_480_240cd750bba9870f18aada2478b24840a/d476d0db552f77a352bf59b3846aecd8.png"
"LF3203";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Серебристые, Белые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"1300";"Рулон";"/upload/resize_cache/iblock/d6c/480_480_240cd750bba9870f18aada2478b24840a/d6c7c84eb0c534c7352c8fb39680791c.png"
"LF3204";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Желтые, Лимонные, Золотые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"1300";"Рулон";"/upload/resize_cache/iblock/d53/480_480_240cd750bba9870f18aada2478b24840a/d535b41b5bf06a8f5fe881f2be14d9e1.png"
"LF3201";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Ванильные, Кремовые, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"1300";"Рулон";"/upload/resize_cache/iblock/561/480_480_240cd750bba9870f18aada2478b24840a/561433388c7e017a60d360bd360caae9.png"
"LF3303";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Песочные, Розовые, Лиловые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"1300";"Рулон";"/upload/resize_cache/iblock/548/480_480_240cd750bba9870f18aada2478b24840a/5482f0db3d58b0b2e914c309f7d54ff7.png"
"LF3301";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Бежевые, Песочные, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"1300";"Рулон";"/upload/resize_cache/iblock/d6e/480_480_240cd750bba9870f18aada2478b24840a/d6e2b5fb518b1d753e31043eeeedacb0.png"
"LF3305";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Ванильные, Сливовые, Жемчужные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"1300";"Рулон";"/upload/resize_cache/iblock/f3e/480_480_240cd750bba9870f18aada2478b24840a/f3e77247f28d38a6f595dae9005b2a93.png"
"LF3302";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Песочные, Кремовые, Ванильные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"1300";"Рулон";"/upload/resize_cache/iblock/4e0/480_480_240cd750bba9870f18aada2478b24840a/4e07a007e8d50f1dcb06f4ae04284955.png"
"LF4101";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Терракотовые, Кофейные, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"1290";"Рулон";"/upload/resize_cache/iblock/5a6/480_480_240cd750bba9870f18aada2478b24840a/5a668dd7af6d154f2d511ef229bedab2.png"
"LF3304";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Бежевые, Фиалковые, Сливовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"1300";"Рулон";"/upload/resize_cache/iblock/c75/480_480_240cd750bba9870f18aada2478b24840a/c758467f341b76e8deeedbba679a7a67.png"
"LF4103";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Белые, Песочные, Ванильные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"1290";"Рулон";"/upload/resize_cache/iblock/074/480_480_240cd750bba9870f18aada2478b24840a/074835951bd04a10054b265011fbc90f.png"
"LF4002";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Бежевые, Венге, Терракотовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"1290";"Рулон";"/upload/resize_cache/iblock/e0e/480_480_240cd750bba9870f18aada2478b24840a/e0e901a2d30ae8c90a80c23c2d7eab88.png"
"LF4003";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Жемчужные, Бежевые, Лавандовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"1290";"Рулон";"/upload/resize_cache/iblock/1b8/480_480_240cd750bba9870f18aada2478b24840a/1b82d99b05d35e590202cdd12804bd60.png"
"LF4102";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Ванильные, Бежевые, Кофейные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"1290";"Рулон";"/upload/resize_cache/iblock/3ea/480_480_240cd750bba9870f18aada2478b24840a/3ea66d0dced352081cbc085ea28ca5fd.png"
"LG1300BD";"York";"Rustic Living";"США";"Разноцветные, Серебристые, Серые";"Бумажные";"Бумага";"4,57";;"Предметы, Сюжет";"390";"Рулон";"/upload/resize_cache/iblock/ce8/480_480_240cd750bba9870f18aada2478b24840a/ce88d8284132aaa1ed08143ee4d73173.png"
"LF4001";"Grandeco (Deco4walls)";"Little Florals";"Бельгия";"Жемчужные, Серые, Кремовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"1290";"Рулон";"/upload/resize_cache/iblock/4bc/480_480_240cd750bba9870f18aada2478b24840a/4bce1a7ef9c8f3bb91823f878a80f7f8.png"
"LG1301BD";"York";"Rustic Living";"США";"Шоколадные, Коричневые, Венге";"Бумажные";"Бумага";"4,57";;"Предметы, Сюжет";"390";"Рулон";"/upload/resize_cache/iblock/066/480_480_240cd750bba9870f18aada2478b24840a/066bb402d60b9ab09a56e65363cdd7d7.png"
"LG1307";"York";"Rustic Living";"США";"Ванильные, Бежевые, Жемчужные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/b71/480_480_240cd750bba9870f18aada2478b24840a/b71ad123c413f5cba5c701f960789567.png"
"LG1306";"York";"Rustic Living";"США";"Голубые, Лавандовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Цветы";"390";"Рулон";"/upload/resize_cache/iblock/4e2/480_480_240cd750bba9870f18aada2478b24840a/4e2ac426c98c4223af5d97f941d5aff7.png"
"LG1308";"York";"Rustic Living";"США";"Бронзовые, Терракотовые, Венге";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/ca6/480_480_240cd750bba9870f18aada2478b24840a/ca68d287c467e0748effbd175d29da70.png"
"LG1315BD";"York";"Rustic Living";"США";"Коричневые, Шоколадные, Венге";"Бумажные";"Бумага";"4,57";;"Звездочки, Звезды, Под дерево";"390";"Рулон";"/upload/resize_cache/iblock/83f/480_480_240cd750bba9870f18aada2478b24840a/83f5d4b32f7e8fefa61008a6a8d41893.png"
"LG1318BD";"York";"Rustic Living";"США";"Терракотовые, Серебристые, Венге";"Бумажные";"Бумага";"4,57";;"Звездочки, Звезды, Под дерево";"390";"Рулон";"/upload/resize_cache/iblock/309/480_480_240cd750bba9870f18aada2478b24840a/309b2204aaccf0d95cba87a8cc89195a.png"
"LG1321";"York";"Rustic Living";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Доски, Под дерево";"390";"Рулон";"/upload/resize_cache/iblock/20f/480_480_240cd750bba9870f18aada2478b24840a/20f55453e4879eb146cf269b5c57554b.png"
"LG1320";"York";"Rustic Living";"США";"Белые, Серые, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Доски, Под дерево";"2500";"Рулон";"/upload/resize_cache/iblock/125/480_480_240cd750bba9870f18aada2478b24840a/125fb58b22876dfa6a965d086411a823.png"
"LG1317BD";"York";"Rustic Living";"США";"Серебристые, Серые";"Бумажные";"Бумага";"4,57";;"Звездочки, Звезды, Под дерево";"2500";"Рулон";"/upload/resize_cache/iblock/f23/480_480_240cd750bba9870f18aada2478b24840a/f239c8f2d99873e3d8a984dc9aec7fcc.png"
"LG1322";"York";"Rustic Living";"США";"Коричневые, Шоколадные, Бронзовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Доски, Под дерево";"390";"Рулон";"/upload/resize_cache/iblock/699/480_480_240cd750bba9870f18aada2478b24840a/699d21d1a467fb0e72e4b021fb31d8e7.png"
"LG1332";"York";"Rustic Living";"США";"Кофейные, Бронзовые, Шоколадные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Геометрия, Клетка";"390";"Рулон";"/upload/resize_cache/iblock/61c/480_480_240cd750bba9870f18aada2478b24840a/61ca64e6dbe301ae19780c54ecf53d7a.png"
"LG1323";"York";"Rustic Living";"США";"Серебристые, Венге, Шоколадные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Доски, Под дерево";"390";"Рулон";"/upload/resize_cache/iblock/a01/480_480_240cd750bba9870f18aada2478b24840a/a010dcccb1104aed23eb6a458e460fc9.png"
"LG1330";"York";"Rustic Living";"США";"Бежевые, Шоколадные, Венге";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Геометрия, Клетка";"390";"Рулон";"/upload/resize_cache/iblock/a42/480_480_240cd750bba9870f18aada2478b24840a/a42af312cea102273cbff6e14f84e630.png"
"LG1331";"York";"Rustic Living";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Геометрия, Клетка";"1500";"Рулон";"/upload/resize_cache/iblock/df4/480_480_240cd750bba9870f18aada2478b24840a/df4921d4687f7737d5faeb6a26ebc004.png"
"LG1325BD";"York";"Rustic Living";"США";"Разноцветные";"Бумажные";"Бумага";"4,57";;"Предметы, Сюжет";"2440";"Рулон";"/upload/resize_cache/iblock/bad/480_480_240cd750bba9870f18aada2478b24840a/badb1569c8426535668406e356d1ef28.png"
"LG1355";"York";"Rustic Living";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Узор";"390";"Рулон";"/upload/resize_cache/iblock/9c0/480_480_240cd750bba9870f18aada2478b24840a/9c08ac8debf9829f390ac9c02835cd92.png"
"LG1356";"York";"Rustic Living";"США";"Ванильные, Бежевые, Песочные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Узор";"1500";"Рулон";"/upload/resize_cache/iblock/5f2/480_480_240cd750bba9870f18aada2478b24840a/5f2e1152d7e9a6707166bf2cef12ee72.png"
"LG1350BD";"York";"Rustic Living";"США";"Разноцветные";"Бумажные";"Бумага";"4,57";;"Город, Дома, Сюжет";"390";"Рулон";"/upload/resize_cache/iblock/91d/480_480_240cd750bba9870f18aada2478b24840a/91d312c31e07cd4d320c74a20ed1003c.png"
"LG1340";"York";"Rustic Living";"США";"Серые, Белые, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/2cf/480_480_240cd750bba9870f18aada2478b24840a/2cfb76183ada37dcc227bc5db901d391.png"
"LG1341";"York";"Rustic Living";"США";"Лавандовые, Голубые, Белые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Полоска";"390";"Рулон";"/upload/resize_cache/iblock/f93/480_480_240cd750bba9870f18aada2478b24840a/f9344a5132f6f3c437ffbccfce11afcc.png"
"LG1357";"York";"Rustic Living";"США";"Бронзовые, Коричневые, Терракотовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Узор";"2500";"Рулон";"/upload/resize_cache/iblock/c7c/480_480_240cd750bba9870f18aada2478b24840a/c7c365b7ac70e62873edf40d464edf41.png"
"LG1361BD";"York";"Rustic Living";"США";"Разноцветные";"Бумажные";"Бумага";"4,57";;"Буквы и надписи";"390";"Рулон";"/upload/resize_cache/iblock/f7e/480_480_240cd750bba9870f18aada2478b24840a/f7ef7fd3d5f7fbaa450092d8ce7fbeb7.png"
"LG1362BD";"York";"Rustic Living";"США";"Разноцветные";"Бумажные";"Бумага";"4,57";;"Буквы и надписи";"2500";"Рулон";"/upload/iblock/215/2153581dab6d90b39fb2fe8ac0ad9118.png"
"LG1366";"York";"Rustic Living";"США";"Белые, Черные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Предметы, Сюжет";"1500";"Рулон";"/upload/resize_cache/iblock/656/480_480_240cd750bba9870f18aada2478b24840a/656f381452dc7608891aef4f9cee0248.png"
"LG1360BD";"York";"Rustic Living";"США";"Белые, Черные";"Бумажные";"Бумага";"4,57";;"Буквы и надписи";"390";"Рулон";"/upload/resize_cache/iblock/79e/480_480_240cd750bba9870f18aada2478b24840a/79e3fe1e9a18c3ed8cdfe70538a6619a.png"
"LG1367";"York";"Rustic Living";"США";"Болотные, Оливковые, Фисташковые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Предметы, Сюжет";"390";"Рулон";"/upload/resize_cache/iblock/070/480_480_240cd750bba9870f18aada2478b24840a/070839b71835a288da27298ef56a34f3.png"
"LG1371BD";"York";"Rustic Living";"США";"Терракотовые, Венге, Коричневые";"Бумажные";"Бумага";"4,57";;"Рамки и багеты, Сюжет";"390";"Рулон";"/upload/resize_cache/iblock/cf6/480_480_240cd750bba9870f18aada2478b24840a/cf6c7ac3e6cc46e42980e2aa7ff775d2.png"
"LG1370BD";"York";"Rustic Living";"США";"Серебристые, Разноцветные, Серые";"Бумажные";"Бумага";"4,57";;"Рамки и багеты, Сюжет";"1500";"Рулон";"/upload/resize_cache/iblock/522/480_480_240cd750bba9870f18aada2478b24840a/522fba96d015ebdef4cd2ee23915ec1a.png"
"LG1376";"York";"Rustic Living";"США";"Кофейные, Терракотовые, Венге";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Листья";"5840";"Рулон";"/upload/resize_cache/iblock/28b/480_480_240cd750bba9870f18aada2478b24840a/28bc09ece451377083d5224c36ec4f8a.png"
"LG1375";"York";"Rustic Living";"США";"Болотные, Салатовые, Кремовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Листья";"5840";"Рулон";"/upload/resize_cache/iblock/5d3/480_480_240cd750bba9870f18aada2478b24840a/5d37de6f52db7afce86803ea670553b2.png"
"LG1377";"York";"Rustic Living";"США";"Разноцветные, Белые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Листья";"5840";"Рулон";"/upload/resize_cache/iblock/672/480_480_240cd750bba9870f18aada2478b24840a/67204d3624d2a61a279e4d5ececbc3ba.png"
"LG1385";"York";"Rustic Living";"США";"Песочные, Ванильные, Кремовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Под штукатурку";"2500";"Рулон";"/upload/resize_cache/iblock/364/480_480_240cd750bba9870f18aada2478b24840a/3641bf533e2fde86aea258acb25fc51e.png"
"LG1382";"York";"Rustic Living";"США";"Голубые, Лавандовые, Белые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Под ткань, Растительность, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/c94/480_480_240cd750bba9870f18aada2478b24840a/c94ec7e4387cb49d69f166502d350714.png"
"LG1381";"York";"Rustic Living";"США";"Песочные, Белые, Кремовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Под ткань, Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/eda/480_480_240cd750bba9870f18aada2478b24840a/eda3f0bfaea32b36fc53a2ab717aaf09.png"
"LG1386";"York";"Rustic Living";"США";"Жемчужные, Ванильные, Песочные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/7f2/480_480_240cd750bba9870f18aada2478b24840a/7f216c4a0c6f12c8a2c4412f0bc27fb3.png"
"LG1380";"York";"Rustic Living";"США";"Серые, Белые, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Под ткань, Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/d8b/480_480_240cd750bba9870f18aada2478b24840a/d8b43197cdb79524f091079696f56ae4.png"
"LG1395BD";"York";"Rustic Living";"США";"Ванильные, Кремовые, Песочные";"Бумажные";"Бумага";"4,57";;"Животные, Под дерево, Сельские мотивы";"390";"Рулон";"/upload/resize_cache/iblock/b8c/480_480_240cd750bba9870f18aada2478b24840a/b8cf6abbc4e5d601d29c2edfb09e9cb7.png"
"LG1396BD";"York";"Rustic Living";"США";"Серебристые, Кофейные, Коричневые";"Бумажные";"Бумага";"4,57";;"Животные, Под дерево, Сельские мотивы";"390";"Рулон";"/upload/resize_cache/iblock/2d1/480_480_240cd750bba9870f18aada2478b24840a/2d195f323a527034ec83b308fb9812ad.png"
"LG1400";"York";"Rustic Living";"США";"Ванильные, Кремовые, Серые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Под дерево";"390";"Рулон";"/upload/resize_cache/iblock/307/480_480_240cd750bba9870f18aada2478b24840a/3071e6f3adccb831719ed6b3ce0fa082.png"
"LG1401";"York";"Rustic Living";"США";"Терракотовые, Шоколадные, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Доски, Под дерево";"1500";"Рулон";"/upload/resize_cache/iblock/617/480_480_240cd750bba9870f18aada2478b24840a/6177cadeeeea6669b366a48551dc85b0.png"
"LG1405M";"York";"Rustic Living";"США";"Кофейные, Венге, Шоколадные";"Бумажные";"Бумага";"4,57";"2,74";"Кирпичи, Марки и карты, Под кирпич";"2500";"Рулон";"/upload/resize_cache/iblock/424/480_480_240cd750bba9870f18aada2478b24840a/424c4ab956795a6fdb5db4b82f8971de.png"
"LG1402";"York";"Rustic Living";"США";"Серебристые, Шоколадные, Коричневые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Доски, Под дерево";"1500";"Рулон";"/upload/resize_cache/iblock/3ee/480_480_240cd750bba9870f18aada2478b24840a/3ee27a2bc5075eaeb9f59eb77d8072d0.png"
"LG1406M";"York";"Rustic Living";"США";"Кофейные, Жемчужные, Венге";"Бумажные";"Бумага";"3,2";"1,83";"Марки и карты, Под дерево";"390";"Рулон";"/upload/iblock/3c0/3c03797c41a69bee01611c318ec46920.png"
"LG1407M";"York";"Rustic Living";"США";"Белые, Песочные, Жемчужные";"Бумажные";"Бумага";"0,91";;"Под дерево";"2500";"Рулон";"/upload/resize_cache/iblock/8fe/480_480_240cd750bba9870f18aada2478b24840a/8fe6960e1f871f23b3b28782bea3445b.png"
"LG1408M";"York";"Rustic Living";"США";"Бежевые, Венге, Песочные";"Бумажные";"Бумага";"0,91";;"Под дерево";"1500";"Рулон";"/upload/resize_cache/iblock/fa7/480_480_240cd750bba9870f18aada2478b24840a/fa7c7423b311b77f28f00fe025980348.png"
"LG1417";"York";"Rustic Living";"США";"Бордовые, Терракотовые, Малиновые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Геометрия, Клетка";"390";"Рулон";"/upload/resize_cache/iblock/eb3/480_480_240cd750bba9870f18aada2478b24840a/eb3eff81f7faa9ee029fc7d8725486e4.png"
"LG1415";"York";"Rustic Living";"США";"Терракотовые, Лавандовые, Голубые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Геометрия, Клетка";"2500";"Рулон";"/upload/resize_cache/iblock/ff5/480_480_240cd750bba9870f18aada2478b24840a/ff501c5f3e0f689a73d59ba04665ad72.png"
"LG1446";"York";"Rustic Living";"США";"Жемчужные, Ванильные, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Животные, Природа";"390";"Рулон";"/upload/resize_cache/iblock/e39/480_480_240cd750bba9870f18aada2478b24840a/e392c8fe7260a68397d867b5e6a379f9.png"
"LG1410BD";"York";"Rustic Living";"США";"Шоколадные, Фисташковые, Венге";"Бумажные";"Бумага";"4,57";;"Животные, Природа, Сюжет";"2140";"Рулон";"/upload/resize_cache/iblock/6e0/480_480_240cd750bba9870f18aada2478b24840a/6e09c83baf29ca18a3f29f56a4a9809e.png"
"LG1445";"York";"Rustic Living";"США";"Ванильные, Жемчужные, Песочные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Животные, Природа";"2500";"Рулон";"/upload/resize_cache/iblock/26e/480_480_240cd750bba9870f18aada2478b24840a/26e61b82c9cfc6bcb13be895b422a3ab.png"
"LG1450BD";"York";"Rustic Living";"США";"Разноцветные, Серые, Серебристые";"Бумажные";"Бумага";"4,57";;"Буквы и надписи, Сюжет";"390";"Рулон";"/upload/resize_cache/iblock/dcd/480_480_240cd750bba9870f18aada2478b24840a/dcd64490d699604ab4461ff08f15e35c.png"
"LG1451BD";"York";"Rustic Living";"США";"Шоколадные, Разноцветные, Терракотовые";"Бумажные";"Бумага";"4,57";;"Буквы и надписи, Сюжет";"2500";"Рулон";"/upload/resize_cache/iblock/fde/480_480_240cd750bba9870f18aada2478b24840a/fde0e0547dd8f3b5c0b4e767f2d9342d.png"
"LG1447";"York";"Rustic Living";"США";"Кофейные, Песочные, Ванильные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Животные, Природа";"2500";"Рулон";"/upload/resize_cache/iblock/3d5/480_480_240cd750bba9870f18aada2478b24840a/3d52fdcde4d8fa6f567e172617cf94bf.png"
"LG1460BD";"York";"Rustic Living";"США";"Серебристые, Черные, Серые";"Бумажные";"Бумага";"4,57";;"Доски, Животные, Под дерево, Силуэты";"2500";"Рулон";"/upload/resize_cache/iblock/d6d/480_480_240cd750bba9870f18aada2478b24840a/d6db4e04d3198932a239248fce1ded66.png"
"LG1455";"York";"Rustic Living";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вертикальная полоска, Под дерево, Полоска";"5840";"Рулон";"/upload/resize_cache/iblock/187/480_480_240cd750bba9870f18aada2478b24840a/187c13f72f076009e7ebd145cc4bc2db.png"
"LG1465";"York";"Rustic Living";"США";"Коричневые, Серебристые, Серые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Деревья, Лес, Листья";"2500";"Рулон";"/upload/resize_cache/iblock/97c/480_480_240cd750bba9870f18aada2478b24840a/97cad8c05aebad0806280aac5a57d7a2.png"
"LG1466";"York";"Rustic Living";"США";"Венге, Бронзовые, Шоколадные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Деревья, Лес, Листья";"2500";"Рулон";"/upload/resize_cache/iblock/dcb/480_480_240cd750bba9870f18aada2478b24840a/dcb57933de39bba283aeca4057b22605.png"
"LG1461BD";"York";"Rustic Living";"США";"Песочные, Коричневые, Кофейные";"Бумажные";"Бумага";"4,57";;"Доски, Животные, Под дерево, Силуэты";"390";"Рулон";"/upload/resize_cache/iblock/dad/480_480_240cd750bba9870f18aada2478b24840a/dadf9143e12ece1b55ce1495bda6013b.png"
"LIB1 001";"Loymina";"Liberty";"Россия";"Ванильные, Бежевые, Жемчужные";"Флизелиновые";"Флизелин";"1, Метровые, Широкие";"10,05";"Геометрия";"8800";"Рулон";"/upload/resize_cache/iblock/df3/480_480_240cd750bba9870f18aada2478b24840a/df30e91315f110258c8ff40720f8b101.png"
"LG1480";"York";"Rustic Living";"США";"Серебристые, Серые, Белые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Кирпичи, Под кирпич";"390";"Рулон";"/upload/resize_cache/iblock/fb1/480_480_240cd750bba9870f18aada2478b24840a/fb15e1a58972560f77c3f22d245dced8.png"
"LIB1 003";"Loymina";"Liberty";"Россия";"Серебристые, Лавандовые, Серые";"Флизелиновые";"Флизелин";"1, Метровые, Широкие";"10,05";"Геометрия";"8800";"Рулон";"/upload/resize_cache/iblock/ddb/480_480_240cd750bba9870f18aada2478b24840a/ddb8f6c37015991bc258f2d4594e71e8.png"
"LIB1 007/1";"Loymina";"Liberty";"Россия";"Кремовые, Бежевые, Жемчужные";"Флизелиновые";"Флизелин";"1, Метровые, Широкие";"10,05";"Геометрия";"8800";"Рулон";"/upload/resize_cache/iblock/b23/480_480_240cd750bba9870f18aada2478b24840a/b239c83505b759ff864a5163a92f8e49.png"
"LIB1 011";"Loymina";"Liberty";"Россия";"Серебристые, Сиреневые, Серые";"Флизелиновые";"Флизелин";"1, Метровые, Широкие";"10,05";"Геометрия";"8800";"Рулон";"/upload/resize_cache/iblock/b8f/480_480_240cd750bba9870f18aada2478b24840a/b8febfbb202533755f2a2aa862562507.png"
"LIB1 006";"Loymina";"Liberty";"Россия";"Серые, Лавандовые, Серебристые";"Флизелиновые";"Флизелин";"1, Метровые, Широкие";"10,05";"Геометрия";"8800";"Рулон";"/upload/resize_cache/iblock/e89/480_480_240cd750bba9870f18aada2478b24840a/e89dc693d30e9af411a84ede619d87ba.png"
"LIB1 010/2";"Loymina";"Liberty";"Россия";"Кофейные, Бежевые, Бронзовые";"Флизелиновые";"Флизелин";"1, Метровые, Широкие";"10,05";"Геометрия";"8800";"Рулон";"/upload/resize_cache/iblock/206/480_480_240cd750bba9870f18aada2478b24840a/206bcb55ea2c560aac27708a54a1a68a.png"
"LIB1 010";"Loymina";"Liberty";"Россия";"Терракотовые, Серые, Бронзовые";"Флизелиновые";"Флизелин";"1, Метровые, Широкие";"10,05";"Геометрия";"8800";"Рулон";"/upload/resize_cache/iblock/e74/480_480_240cd750bba9870f18aada2478b24840a/e7479b8cb006e2b5151ab818061b406b.png"
