"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"3704-1";"AdaWall";"Alfa";"Турция";"Ванильные, Песочные, Жемчужные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"390";"Рулон";"/upload/resize_cache/iblock/9c4/480_480_240cd750bba9870f18aada2478b24840a/9c4e8a412fa35be4d74f54720b6a1384.png"
"3703-91 DM";"Decor Maison";"Maison Babette";"Швеция";"Белые, Черные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Сельские мотивы, Сюжет";"4200";"Рулон";"/upload/resize_cache/iblock/c4d/480_480_240cd750bba9870f18aada2478b24840a/c4d560fa4a992ccbf6ea1a49e60988b5.png"
"3704-01 DM";"Decor Maison";"Maison Babette";"Швеция";"Песочные, Бежевые, Кремовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Цветы";"4200";"Рулон";"/upload/resize_cache/iblock/3e5/480_480_240cd750bba9870f18aada2478b24840a/3e54e4cc695150b039283cb4c60951f2.png"
"3704-2";"AdaWall";"Alfa";"Турция";"Кремовые, Жемчужные, Бежевые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/7fa/480_480_240cd750bba9870f18aada2478b24840a/7fafd3c23fd7ec60b12ee0d657244c39.png"
"3704-36 DM";"Decor Maison";"Maison Babette";"Швеция";"Фисташковые, Салатовые, Лиловые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Цветы";"4200";"Рулон";"/upload/resize_cache/iblock/58a/480_480_240cd750bba9870f18aada2478b24840a/58afb641ec25eadf52ecbf72a5544910.png"
"3704-4";"AdaWall";"Alfa";"Турция";"Ванильные, Кремовые, Песочные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"2500";"Рулон";"/upload/resize_cache/iblock/c5c/480_480_240cd750bba9870f18aada2478b24840a/c5c1e97a0980ba542dd18c80e83beec1.png"
"3704-5";"AdaWall";"Alfa";"Турция";"Бронзовые, Кремовые, Кофейные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/349/480_480_240cd750bba9870f18aada2478b24840a/349814dcc078f184765c44f8caea0a6b.png"
"3704-3";"AdaWall";"Alfa";"Турция";"Кремовые, Песочные, Жемчужные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/b05/480_480_240cd750bba9870f18aada2478b24840a/b05cda4abbebf4df6c984a56795353b3.png"
"37048-1";"A.S. Creation";"Versace 4";"Германия";"Кофейные, Коричневые, Шоколадные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Восточный орнамент, Дамаск, Квадраты, Круги";"5400";"Рулон";"/upload/resize_cache/iblock/637/480_480_240cd750bba9870f18aada2478b24840a/637ab28c4b5a4673426d02bccc59bc57.png"
"37048-5";"A.S. Creation";"Versace 4";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Восточный орнамент, Дамаск, Квадраты, Круги";"5400";"Рулон";"/upload/resize_cache/iblock/e51/480_480_240cd750bba9870f18aada2478b24840a/e5121ed22929ad79e5f54e41f71f64c8.png"
"37048-4";"A.S. Creation";"Versace 4";"Германия";"Желтые, Золотые, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Восточный орнамент, Дамаск, Квадраты, Круги";"5400";"Рулон";"/upload/resize_cache/iblock/117/480_480_240cd750bba9870f18aada2478b24840a/117b36061692356e181ab2a22a2cb775.png"
"37048-3";"A.S. Creation";"Versace 4";"Германия";"Бронзовые, Черные, Терракотовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Восточный орнамент, Дамаск, Квадраты, Круги";"5400";"Рулон";"/upload/resize_cache/iblock/a75/480_480_240cd750bba9870f18aada2478b24840a/a751d950d0d8a54d6fe72751cab0d260.png"
"3704-8";"AdaWall";"Alfa";"Турция";"Бежевые, Кремовые, Жемчужные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"390";"Рулон";"/upload/resize_cache/iblock/998/480_480_240cd750bba9870f18aada2478b24840a/99836669a822e4484f3f58215d1bea36.png"
"37049-1";"A.S. Creation";"Versace 4";"Германия";"Желтые, Серебристые, Горчичные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Геометрия, Круги";"5250";"Рулон";"/upload/resize_cache/iblock/d26/480_480_240cd750bba9870f18aada2478b24840a/d26aba9b46601bc94eb824a5509c42a7.png"
"37048-2";"A.S. Creation";"Versace 4";"Германия";"Кофейные, Фисташковые, Бронзовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Восточный орнамент, Дамаск, Квадраты, Круги";"5400";"Рулон";"/upload/resize_cache/iblock/5e1/480_480_240cd750bba9870f18aada2478b24840a/5e141b506fac9821153a2849101460c7.png"
"37049-3";"A.S. Creation";"Versace 4";"Германия";"Жемчужные, Серые, Песочные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Геометрия, Круги";"5250";"Рулон";"/upload/resize_cache/iblock/fd2/480_480_240cd750bba9870f18aada2478b24840a/fd227e87fe25f19a42413eb5e62b0e3e.png"
"37049-2";"A.S. Creation";"Versace 4";"Германия";"Желтые, Серые, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Геометрия, Круги";"5250";"Рулон";"/upload/resize_cache/iblock/ebf/480_480_240cd750bba9870f18aada2478b24840a/ebf0c81a7139a65e66c93503e13788ea.png"
"37049-4";"A.S. Creation";"Versace 4";"Германия";"Черные, Серые, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Геометрия, Круги";"5250";"Рулон";"/upload/resize_cache/iblock/546/480_480_240cd750bba9870f18aada2478b24840a/5465c4bc67049791e8f8f7992ea625cc.png"
"37049-6";"A.S. Creation";"Versace 4";"Германия";"Серебристые, Лиловые, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Геометрия, Круги";"5250";"Рулон";"/upload/resize_cache/iblock/73c/480_480_240cd750bba9870f18aada2478b24840a/73c470f56b4e47186c82ac846c0cf193.png"
"37049-7";"A.S. Creation";"Versace 4";"Германия";"Зелёные, Болотные, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Геометрия, Круги";"5250";"Рулон";"/upload/resize_cache/iblock/97a/480_480_240cd750bba9870f18aada2478b24840a/97a09a5ead28d167d80e5941722f9f2e.png"
"37050-2";"A.S. Creation";"Versace 4";"Германия";"Лиловые, Розовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под штукатурку, Текстуры";"4390";"Рулон";"/upload/resize_cache/iblock/605/480_480_240cd750bba9870f18aada2478b24840a/60585a8d19a8ac0f08086d1765587807.png"
"3705-01 DM";"Decor Maison";"Maison Babette";"Швеция";"Серебристые, Серые, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Узор, Цветы";"4200";"Рулон";"/upload/resize_cache/iblock/f16/480_480_240cd750bba9870f18aada2478b24840a/f16f81ac77a4f58bb5c1588583aaf444.png"
"3704-9";"AdaWall";"Alfa";"Турция";"Алые, Бордовые, Малиновые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"390";"Рулон";"/upload/resize_cache/iblock/c7b/480_480_240cd750bba9870f18aada2478b24840a/c7bee3bf00b3ffe5dbd4981a476275d3.png"
"37050-1";"A.S. Creation";"Versace 4";"Германия";"Фисташковые, Зелёные, Оливковые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под штукатурку, Текстуры";"4390";"Рулон";"/upload/resize_cache/iblock/605/480_480_240cd750bba9870f18aada2478b24840a/60586ca2510bb74df26faed7ff387fcc.png"
"37050-3";"A.S. Creation";"Versace 4";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под штукатурку, Текстуры";"4390";"Рулон";"/upload/resize_cache/iblock/b2d/480_480_240cd750bba9870f18aada2478b24840a/b2d407fb80e1bedda8091f65c54c832c.png"
"37050-7";"A.S. Creation";"Versace 4";"Германия";"Горчичные, Лимонные, Золотые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под штукатурку, Текстуры";"4390";"Рулон";"/upload/resize_cache/iblock/7d7/480_480_240cd750bba9870f18aada2478b24840a/7d7fbc091133a30d74d49029543f91a7.png"
"37050-4";"A.S. Creation";"Versace 4";"Германия";"Черные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под штукатурку, Текстуры";"4390";"Рулон";"/upload/resize_cache/iblock/b8a/480_480_240cd750bba9870f18aada2478b24840a/b8a7e5dc29cb1bc20cfd30e6e357bab3.png"
"37050-5";"A.S. Creation";"Versace 4";"Германия";"Песочные, Кремовые, Жемчужные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под штукатурку, Текстуры";"4390";"Рулон";"/upload/resize_cache/iblock/e08/480_480_240cd750bba9870f18aada2478b24840a/e08640ba194ddb5a1eac19ca23fb518b.png"
"37050-6";"A.S. Creation";"Versace 4";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под штукатурку, Текстуры";"4390";"Рулон";"/upload/resize_cache/iblock/2fb/480_480_240cd750bba9870f18aada2478b24840a/2fbc90dbe67ded9c98e94f7e6cb968c4.png"
"37051-4";"A.S. Creation";"Versace 4";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Доски, Текстуры";"4990";"Рулон";"/upload/resize_cache/iblock/bac/480_480_240cd750bba9870f18aada2478b24840a/bac4884a59d18117c376edbccca37255.png"
"37051-2";"A.S. Creation";"Versace 4";"Германия";"Шоколадные, Венге, Бронзовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Доски, Текстуры";"4990";"Рулон";"/upload/resize_cache/iblock/db9/480_480_240cd750bba9870f18aada2478b24840a/db9ad0f476a004d650045c1a7a749be8.png"
"37051-3";"A.S. Creation";"Versace 4";"Германия";"Венге, Терракотовые, Бронзовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Доски, Текстуры";"4990";"Рулон";"/upload/resize_cache/iblock/7c5/480_480_240cd750bba9870f18aada2478b24840a/7c5f68c9b3d29d9016713e0707646a9f.png"
"3705-12 DM";"Decor Maison";"Maison Babette";"Швеция";"Ванильные, Песочные, Кремовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Узор, Цветы";"4200";"Рулон";"/upload/resize_cache/iblock/d81/480_480_240cd750bba9870f18aada2478b24840a/d818a477f12014badae9facdfd1733f8.png"
"37051-5";"A.S. Creation";"Versace 4";"Германия";"Бежевые, Кремовые, Ванильные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Доски, Текстуры";"4990";"Рулон";"/upload/resize_cache/iblock/689/480_480_240cd750bba9870f18aada2478b24840a/6898d5b68c5eec608c23268463bfc276.png"
"37051-1";"A.S. Creation";"Versace 4";"Германия";"Серые, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Доски, Текстуры";"4990";"Рулон";"/upload/resize_cache/iblock/3ed/480_480_240cd750bba9870f18aada2478b24840a/3ed9b79652688811aa2dd1ae2f38fcfc.png"
"37052-2";"A.S. Creation";"Versace 4";"Германия";"Шоколадные, Венге, Бронзовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под дерево, Текстуры";"4990";"Рулон";"/upload/resize_cache/iblock/2ae/480_480_240cd750bba9870f18aada2478b24840a/2ae72ecfe868f40713d82ccd7c06f281.png"
"37052-1";"A.S. Creation";"Versace 4";"Германия";"Серые, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под дерево, Текстуры";"4990";"Рулон";"/upload/resize_cache/iblock/bf1/480_480_240cd750bba9870f18aada2478b24840a/bf196c90515150d50be01871ea9d5992.png"
"37052-4";"A.S. Creation";"Versace 4";"Германия";"Черные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под дерево, Текстуры";"4990";"Рулон";"/upload/resize_cache/iblock/d45/480_480_240cd750bba9870f18aada2478b24840a/d457928394d3f56319e3c0b29feae44d.png"
"37052-3";"A.S. Creation";"Versace 4";"Германия";"Шоколадные, Коричневые, Бронзовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под дерево, Текстуры";"4990";"Рулон";"/upload/resize_cache/iblock/675/480_480_240cd750bba9870f18aada2478b24840a/675482c78a94c68abff39e0c7833d74a.png"
"3705-1";"AdaWall";"Alfa";"Турция";"Песочные, Ванильные, Серые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"2500";"Рулон";"/upload/resize_cache/iblock/959/480_480_240cd750bba9870f18aada2478b24840a/959169ec86fb5932189aa9b8be48d036.png"
"37053-3";"A.S. Creation";"Versace 4";"Германия";"Фисташковые, Болотные, Зелёные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Листья, Птицы, Растительность";"5400";"Рулон";"/upload/resize_cache/iblock/799/480_480_240cd750bba9870f18aada2478b24840a/7994b5fa5f0e70fa0a5c5da8cd03465c.png"
"37053-1";"A.S. Creation";"Versace 4";"Германия";"Кофейные, Разноцветные, Шоколадные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Листья, Птицы, Растительность";"5400";"Рулон";"/upload/resize_cache/iblock/be5/480_480_240cd750bba9870f18aada2478b24840a/be534979582bfed544e020666729b235.png"
"3705-2";"AdaWall";"Alfa";"Турция";"Песочные, Бежевые, Ванильные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/72f/480_480_240cd750bba9870f18aada2478b24840a/72fc62931926a1c572dad3144cf691d0.png"
"37053-2";"A.S. Creation";"Versace 4";"Германия";"Кремовые, Жемчужные, Бежевые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Листья, Птицы, Растительность";"5400";"Рулон";"/upload/resize_cache/iblock/dc9/480_480_240cd750bba9870f18aada2478b24840a/dc95bb81547aebd6e5e2c2f8480ce3ee.png"
"37052-5";"A.S. Creation";"Versace 4";"Германия";"Жемчужные, Кремовые, Бежевые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под дерево, Текстуры";"4990";"Рулон";"/upload/resize_cache/iblock/720/480_480_240cd750bba9870f18aada2478b24840a/720aa7af9b2ec531dd2940e92f509111.png"
"3705-36 DM";"Decor Maison";"Maison Babette";"Швеция";"Лавандовые, Голубые, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Узор, Цветы";"4200";"Рулон";"/upload/resize_cache/iblock/8c3/480_480_240cd750bba9870f18aada2478b24840a/8c388a10962c255dbce9ed272837098d.png"
"37053-4";"A.S. Creation";"Versace 4";"Германия";"Разноцветные, Красные, Малиновые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Листья, Птицы, Растительность";"5400";"Рулон";"/upload/resize_cache/iblock/c16/480_480_240cd750bba9870f18aada2478b24840a/c16b7692039eb0bad3dfda3adbf43274.png"
"3705-3";"AdaWall";"Alfa";"Турция";"Жемчужные, Лавандовые, Бежевые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/759/480_480_240cd750bba9870f18aada2478b24840a/7594b7faba8c4752edad0da8ee7f5be1.png"
"37053-5";"A.S. Creation";"Versace 4";"Германия";"Бежевые, Фиалковые, Ванильные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Листья, Птицы, Растительность";"5400";"Рулон";"/upload/resize_cache/iblock/e5f/480_480_240cd750bba9870f18aada2478b24840a/e5f46db8ec9ed684e8cec242bb7b5b1e.png"
"37055-2";"A.S. Creation";"Versace 4";"Германия";"Бежевые, Кремовые, Лимонные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Круги, Растительность, Цветы";"5400";"Рулон";"/upload/resize_cache/iblock/b38/480_480_240cd750bba9870f18aada2478b24840a/b38b05db29922df16b2cff9048c3604f.png"
"37055-1";"A.S. Creation";"Versace 4";"Германия";"Жемчужные, Бежевые, Ванильные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Круги, Растительность, Цветы";"5400";"Рулон";"/upload/resize_cache/iblock/40d/480_480_240cd750bba9870f18aada2478b24840a/40d29880c9e0b3cdd69d503c19f082a7.png"
"37055-3";"A.S. Creation";"Versace 4";"Германия";"Песочные, Ванильные, Черные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Круги, Растительность, Цветы";"5400";"Рулон";"/upload/resize_cache/iblock/428/480_480_240cd750bba9870f18aada2478b24840a/4280f1e13813b3c142e35b1e264f2bce.png"
"37055-5";"A.S. Creation";"Versace 4";"Германия";"Серые, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Круги, Растительность, Цветы";"5400";"Рулон";"/upload/resize_cache/iblock/1a1/480_480_240cd750bba9870f18aada2478b24840a/1a1c3d29ea6b31104fb83d77d02781f5.png"
"37055-4";"A.S. Creation";"Versace 4";"Германия";"Лимонные, Горчичные, Золотые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Круги, Растительность, Цветы";"5400";"Рулон";"/upload/resize_cache/iblock/46f/480_480_240cd750bba9870f18aada2478b24840a/46f6c34774c99506841b8442bc398fc0.png"
"37055-6";"A.S. Creation";"Versace 4";"Германия";"Лиловые, Розовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вензеля, Круги, Растительность, Цветы";"5400";"Рулон";"/upload/resize_cache/iblock/99e/480_480_240cd750bba9870f18aada2478b24840a/99ef0a81dc4dfa9dcd42876d75b27d10.png"
"3705-5";"AdaWall";"Alfa";"Турция";"Серебристые, Песочные, Кремовые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"390";"Рулон";"/upload/resize_cache/iblock/1fc/480_480_240cd750bba9870f18aada2478b24840a/1fc2be67d871e7bbd2c5440647188cdd.png"
"37057-3";"A.S. Creation";"Ambassador";"Германия";"Ванильные, Кремовые, Песочные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вензеля";"2455";"Рулон";"/upload/resize_cache/iblock/c22/480_480_240cd750bba9870f18aada2478b24840a/c22213a6d23a502fe6c3dd2d3c83fb43.png"
"37057-1";"A.S. Creation";"Ambassador";"Германия";"Розовые, Серебристые, Серые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вензеля";"2455";"Рулон";"/upload/resize_cache/iblock/1b3/480_480_240cd750bba9870f18aada2478b24840a/1b355d06db983e8e1a7d107ae468054d.png"
"37057-2";"A.S. Creation";"Ambassador";"Германия";"Жемчужные, Ванильные, Кремовые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вензеля";"2455";"Рулон";"/upload/resize_cache/iblock/5ab/480_480_240cd750bba9870f18aada2478b24840a/5ab950d751c701559cecd233d760db62.png"
"37057-4";"A.S. Creation";"Ambassador";"Германия";"Морская волна, Ванильные, Песочные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вензеля";"2455";"Рулон";"/upload/resize_cache/iblock/41c/480_480_240cd750bba9870f18aada2478b24840a/41c1fb765be31d89e96391284123d41c.png"
"37057-5";"A.S. Creation";"Ambassador";"Германия";"Ванильные, Жемчужные, Серые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вензеля";"2455";"Рулон";"/upload/resize_cache/iblock/606/480_480_240cd750bba9870f18aada2478b24840a/606724d8314bd3bc28a90751d376f93e.png"
"37058-2";"A.S. Creation";"Ambassador";"Германия";"Жемчужные, Бежевые, Серебристые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Узор";"2276";"Рулон";"/upload/resize_cache/iblock/30e/480_480_240cd750bba9870f18aada2478b24840a/30e3d28dcedebbc644b759555071782f.png"
"37058-3";"A.S. Creation";"Ambassador";"Германия";"Серые, Серебристые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Узор";"2276";"Рулон";"/upload/resize_cache/iblock/728/480_480_240cd750bba9870f18aada2478b24840a/728d0f51433f3c7902fe5ff4e37e5c8f.png"
"370600";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/543/5438405b308e2ea1e3afcf613e021a8c.png"
"370601";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/38e/38e7124d371a480271a7dce7a25c2668.png"
"37058-4";"A.S. Creation";"Ambassador";"Германия";"Песочные, Кремовые, Бежевые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Узор";"2276";"Рулон";"/upload/resize_cache/iblock/8ab/480_480_240cd750bba9870f18aada2478b24840a/8ab89ef0574ec7899a0b9dfd0e7129ed.png"
"370602";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/8e6/8e6079ba03d19291a21b59b2eca3fbbf.png"
"370603";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/8db/8db8a427e89d882c95e6f8e817574f89.png"
"370604";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/e34/e347c45156f591abec3ad65041da051a.png"
"370610";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/02c/02cfb1e9d62a403b1ff7a4b265a30eea.png"
"370623";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/3ef/3ef83d069bbae1bd49eb14ff43376f56.png"
"370621";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/976/9767242f0aef3bd939a7a4d88f1ffe3b.png"
"370630";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/a1e/a1e5738deccddfc2897a4b92e678e410.png"
"37058-5";"A.S. Creation";"Ambassador";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Узор";"2276";"Рулон";"/upload/resize_cache/iblock/646/480_480_240cd750bba9870f18aada2478b24840a/646f524b39c5c2e7503a245f144c0e0f.png"
"370631";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/056/056286fa7ec20f5060948c2afb044a4e.png"
"37058-1";"A.S. Creation";"Ambassador";"Германия";"Серые, Серебристые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Узор";"2276";"Рулон";"/upload/resize_cache/iblock/b6f/480_480_240cd750bba9870f18aada2478b24840a/b6f5ba14dfdb58a907d3e309b756fae0.png"
"370632";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/c93/c93cc5c8752e1277ea8673c39cdf44fe.png"
"370640";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/caa/caae92e1b2c92ff6a0eb04b53d6df3e3.png"
"370641";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/a3b/a3b0836e154625e702368f3291393c3e.png"
"3706-24 DM";"Decor Maison";"Maison Babette";"Швеция";"Разноцветные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Птицы, Растительность, Цветы";"4200";"Рулон";"/upload/resize_cache/iblock/b93/480_480_240cd750bba9870f18aada2478b24840a/b93ed986c4fbca8ec005e73726f34ac8.png"
"370642";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/e77/e77832e72c7263ed8984839c2388ff0a.png"
"370644";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/813/813311e5131ab64aad2cf8124d800ab5.png"
"3706-2";"AdaWall";"Alfa";"Турция";"Лиловые, Бежевые, Песочные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"390";"Рулон";"/upload/resize_cache/iblock/e05/480_480_240cd750bba9870f18aada2478b24840a/e0551e8afd3d3516807779de7aec8b97.png"
"370651";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/e60/e60b98de54dc78f054553ff429e7e793.png"
"370650";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/0ff/0ffd6969e9d188fac990c5a791f94369.png"
"370652";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/80c/80c266455f0645e41e5f730232cedd9d.png"
"370653";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/be7/be73494004bbe85c57c3d226a6900d72.png"
"370654";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/f3c/f3c8778dfb9771d308ec7b14bc9bb521.png"
"3706-41 DM";"Decor Maison";"Maison Babette";"Швеция";"Бежевые, Кремовые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Птицы, Растительность, Цветы";"4200";"Рулон";"/upload/resize_cache/iblock/f71/480_480_240cd750bba9870f18aada2478b24840a/f71a76a2e6ef3c19547abfdb9c38741a.png"
"3706-3";"AdaWall";"Alfa";"Турция";"Лавандовые, Голубые, Песочные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"2500";"Рулон";"/upload/resize_cache/iblock/3b1/480_480_240cd750bba9870f18aada2478b24840a/3b1a1f219ede61f4c5e9530566b26375.png"
"370661";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/ec2/ec2d73bc62b81ab0d4ae2a59ee7d62fc.png"
"370663";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/fa9/fa9df960494fcee3107871c45294e0ac.png"
"370664";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/a18/a1879c6331cb9be98fe79a7c7bf3d905.png"
"370670";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/e5e/e5eb52736d18fcd006d6823cf53cb9ba.png"
"3706-4";"AdaWall";"Alfa";"Турция";"Серебристые, Кремовые, Песочные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"15,6";"Вертикальная полоска, Полоска";"2500";"Рулон";"/upload/resize_cache/iblock/e4e/480_480_240cd750bba9870f18aada2478b24840a/e4ed94896ae0c66d8c63535c63fb7616.png"
"370671";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/528/528252f28f57c6eeee2d0aa84855b349.png"
"370672";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/a22/a228989a9bbbba828329974279926eb8.png"
"370675";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/2d6/2d6d0edaeaf6309b771cf8f21db0b4a8.png"
"370676";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/187/187eeb729b3c846a78daf22848f61a65.png"
"370673";"Eijffinger";"Supernova";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/d71/d71c0ebaa0d1b3a987915e4637983ee3.png"
