"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"6115-2";"Erismann";"Emily 3";"Россия";"Серые, Серебристые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1935";"Рулон";"/upload/resize_cache/iblock/ac5/480_364_240cd750bba9870f18aada2478b24840a/ac54ba537c272439d480aa0ea6a61406.png"
"6112";"Cristiana Masi (by Parato)";"Romana";"Италия";"Горчичные, Жемчужные, Бежевые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/8ae/480_480_240cd750bba9870f18aada2478b24840a/8ae4f4bc4d1f96aec0104823d0424f42.png"
"6115-5";"Erismann";"Emily 3";"Россия";"Серебристые, Серые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1935";"Рулон";"/upload/resize_cache/iblock/1cd/480_364_240cd750bba9870f18aada2478b24840a/1cd4865b32bc5cc646c7707750960356.png"
"6115-7";"Erismann";"Emily 3";"Россия";"Шоколадные, Коричневые, Бронзовые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1935";"Рулон";"/upload/resize_cache/iblock/a0f/480_364_240cd750bba9870f18aada2478b24840a/a0f1a12dcb0151846011378edd988826.png"
"6115-3";"Erismann";"Emily 3";"Россия";"Бежевые, Жемчужные, Песочные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1935";"Рулон";"/upload/resize_cache/iblock/9d4/480_364_240cd750bba9870f18aada2478b24840a/9d47458ab207d06b8a2a470a67cf6658.png"
"6115-4";"Erismann";"Emily 3";"Россия";"Серые, Серебристые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1935";"Рулон";"/upload/resize_cache/iblock/0c0/480_364_240cd750bba9870f18aada2478b24840a/0c07c53b7e470b3170ab1a99158092d8.png"
"6115-6";"Erismann";"Emily 3";"Россия";"Зелёные, Фисташковые, Болотные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1935";"Рулон";"/upload/resize_cache/iblock/f87/480_364_240cd750bba9870f18aada2478b24840a/f872ea3fd44f8f48baea5f63d374bb2b.png"
"6117-4";"Erismann";"Light 2";"Россия";"Белые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1591";"Рулон";"/upload/resize_cache/iblock/6e1/480_365_240cd750bba9870f18aada2478b24840a/6e1ae8668298cd2c87171f88ec0b599e.png"
"6117-3";"Erismann";"Light 2";"Россия";"Кремовые, Песочные, Жемчужные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1591";"Рулон";"/upload/resize_cache/iblock/71d/480_362_240cd750bba9870f18aada2478b24840a/71d9a3ac886693c7bcee83e2210537f9.png"
"6116";"Cristiana Masi (by Parato)";"Romana";"Италия";"Бежевые, Песочные, Кремовые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/ace/480_480_240cd750bba9870f18aada2478b24840a/ace3075404d6ed2945dc4638045b7e87.png"
"6117-2";"Erismann";"Light 2";"Россия";"Кремовые, Песочные, Бежевые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1591";"Рулон";"/upload/resize_cache/iblock/b27/480_363_240cd750bba9870f18aada2478b24840a/b274aa949ed9af9d8bc43163f212eeaf.png"
"6115-8";"Erismann";"Emily 3";"Россия";"Черные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1935";"Рулон";"/upload/resize_cache/iblock/722/480_364_240cd750bba9870f18aada2478b24840a/7221f34eeb02726b0d09e29324b680a9.png"
"6117-5";"Erismann";"Light 2";"Россия";"Белые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1591";"Рулон";"/upload/resize_cache/iblock/117/480_361_240cd750bba9870f18aada2478b24840a/1172bbd9e5d3396c8aca7c2a97346f12.png"
"6117-7";"Erismann";"Light 2";"Россия";"Серые, Серебристые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1591";"Рулон";"/upload/resize_cache/iblock/01f/480_356_240cd750bba9870f18aada2478b24840a/01fe5bcd42d1d0b6bfdd744b006b0a65.png"
"6117-6";"Erismann";"Light 2";"Россия";"Бронзовые, Кофейные, Венге";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Дамаск";"1591";"Рулон";"/upload/resize_cache/iblock/47b/480_363_240cd750bba9870f18aada2478b24840a/47b92e03ae887b694339aea62384f820.png"
"6118";"Cristiana Masi (by Parato)";"Romana";"Италия";"Серебристые, Лиловые, Серые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/a89/480_480_240cd750bba9870f18aada2478b24840a/a899194f9e31655cb7be9ab6c375331b.png"
"6119";"Cristiana Masi (by Parato)";"Romana";"Италия";"Серые, Серебристые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/d9e/480_480_240cd750bba9870f18aada2478b24840a/d9e718ad0cb1fb3da99f9a5629767e77.png"
"612001";"Calcutta";"Electra";"Бельгия";"Кремовые, Ванильные, Песочные";"Текстильные";"Флизелин";"0,68, Узкие";;"Геометрия";"3504";"Пог.м.";"/upload/iblock/504/50434f23cb7c9eb869844e07f7f50e07.png"
"6117";"Cristiana Masi (by Parato)";"Romana";"Италия";"Лазурные, Ванильные, Васильковые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/a3c/480_480_240cd750bba9870f18aada2478b24840a/a3c73a1fc9cb61b434d519220f2c7ff1.png"
"612002";"Calcutta";"Electra";"Бельгия";"Бежевые, Кремовые, Жемчужные";"Текстильные";"Флизелин";"0,68, Узкие";;"Вертикальная полоска, Орнамент, Полоска, Узор";"3504";"Пог.м.";"/upload/iblock/207/207ede2b6ed1851104b7055af61cd9d4.png"
"612004";"Calcutta";"Electra";"Бельгия";"Кремовые, Песочные, Ванильные";"Текстильные";"Флизелин";"0,68, Узкие";;"Абстракция, Волны";"3504";"Пог.м.";"/upload/iblock/51e/51e650460ba11edbaf3c064d0b58d144.png"
"612003";"Calcutta";"Electra";"Бельгия";"Ванильные, Кремовые, Песочные";"Текстильные";"Флизелин";"0,68, Узкие";;"Однотонные";"3504";"Пог.м.";"/upload/iblock/492/49228be962f3fcbbff09404dafd34ea2.png"
"612005";"Calcutta";"Electra";"Бельгия";"Жемчужные, Кремовые, Бежевые";"Текстильные";"Флизелин";"0,68, Узкие";;"Узор";"3504";"Пог.м.";"/upload/iblock/264/264b7e5a3a0f527c4dd13ce0d24f1db6.png"
"612006";"Calcutta";"Electra";"Бельгия";"Серые, Серебристые";"Текстильные";"Флизелин";"0,68, Узкие";;"Узор";"3504";"Пог.м.";"/upload/iblock/9b6/9b69d37148f60f50c09b1923b688eec0.png"
"612007";"Calcutta";"Electra";"Бельгия";"Серебристые, Серые";"Текстильные";"Флизелин";"0,68, Узкие";;"Узор";"3504";"Пог.м.";"/upload/iblock/118/11841a4c46b46d7fc4022223b892b736.png"
"612009";"Calcutta";"Electra";"Бельгия";"Розовые, Лиловые";"Текстильные";"Флизелин";"0,68, Узкие";;"Орнамент";"3504";"Пог.м.";"/upload/iblock/3a0/3a08e148345dd384e8c6ccd51aeb59f2.png"
"612010";"Calcutta";"Electra";"Бельгия";"Белые";"Текстильные";"Флизелин";"0,68, Узкие";;"Орнамент";"3504";"Пог.м.";"/upload/iblock/59d/59dea05718df3c8217bcf97a86a29564.png"
"612008";"Calcutta";"Electra";"Бельгия";"Ванильные, Бежевые, Жемчужные";"Текстильные";"Флизелин";"0,68, Узкие";;"Орнамент";"3504";"Пог.м.";"/upload/iblock/0d0/0d0353dd79de8819adaf593c3d996aef.png"
"612011";"Calcutta";"Electra";"Бельгия";"Шоколадные, Кофейные, Венге";"Текстильные";"Флизелин";"0,68, Узкие";;"Орнамент";"3504";"Пог.м.";"/upload/iblock/2fa/2fadef38a771d5e0d869d7a4bc58cf2c.png"
"612016";"Calcutta";"Electra";"Бельгия";"Синие, Лазурные, Васильковые";"Текстильные";"Флизелин";"0,68, Узкие";;"Абстракция, Волны";"3504";"Пог.м.";"/upload/iblock/b9f/b9f84b66fc113c9b15263882b5fab358.png"
"612012";"Calcutta";"Electra";"Бельгия";"Коричневые, Терракотовые, Шоколадные";"Текстильные";"Флизелин";"0,68, Узкие";;"Орнамент";"3504";"Пог.м.";"/upload/iblock/9a9/9a9cae38f76bd9362e52a33a5561a118.png"
"612014";"Calcutta";"Electra";"Бельгия";"Лазурные, Синие, Васильковые";"Текстильные";"Флизелин";"0,68, Узкие";;"Вертикальная полоска, Орнамент, Полоска, Узор";"3504";"Пог.м.";"/upload/iblock/462/462c80b2faf99740e493f0fa31408bb9.png"
"612013";"Calcutta";"Electra";"Бельгия";"Серые, Серебристые";"Текстильные";"Флизелин";"0,68, Узкие";;"Орнамент";"3504";"Пог.м.";"/upload/iblock/766/766211109b63b3f5ece415c600180a76.png"
"612015";"Calcutta";"Electra";"Бельгия";"Лазурные, Васильковые, Синие";"Текстильные";"Флизелин";"0,68, Узкие";;"Однотонные";"3504";"Пог.м.";"/upload/iblock/e80/e808a3e31547b08223a27930e7cd13da.png"
"612017";"Calcutta";"Electra";"Бельгия";"Синие, Васильковые, Лазурные";"Текстильные";"Флизелин";"0,68, Узкие";;"Узор";"3504";"Пог.м.";"/upload/iblock/1cd/1cd39947f060a581c94848f592b11754.png"
"612018";"Calcutta";"Electra";"Бельгия";"Лазурные, Васильковые, Синие";"Текстильные";"Флизелин";"0,68, Узкие";;"Геометрия";"3504";"Пог.м.";"/upload/iblock/e5e/e5ea09b571eaf7c02466314fe243123f.png"
"612019";"Calcutta";"Electra";"Бельгия";"Бежевые, Кремовые, Жемчужные";"Текстильные";"Флизелин";"0,68, Узкие";;"Однотонные";"3504";"Пог.м.";"/upload/iblock/b2a/b2a5149e08715bc0f3206eda6fac6a94.png"
"612020";"Calcutta";"Electra";"Бельгия";"Белые";"Текстильные";"Флизелин";"0,68, Узкие";;"Узор";"3504";"Пог.м.";"/upload/iblock/761/7612fb02e69fb3e3f51bfdbe4ab6e6ff.png"
"612-01";"Dekens";"Main Wall";"Бельгия";"Серебристые, Серые, Белые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под штукатурку";"1550";"Рулон";"/upload/iblock/9a7/9a78ec7c888354cbcd28a2426fadccc1.jpg"
"612021";"Calcutta";"Electra";"Бельгия";"Аквамариновые, Мятные";"Текстильные";"Флизелин";"0,68, Узкие";;"Узор";"3504";"Пог.м.";"/upload/iblock/839/8397bdeefc9d93df6fea9a3f4b9d9249.png"
"612023";"Calcutta";"Electra";"Бельгия";"Бежевые, Песочные, Ванильные";"Текстильные";"Флизелин";"0,68, Узкие";;"Абстракция, Волны";"3504";"Пог.м.";"/upload/iblock/3bb/3bb9fc3dca57ae2abfe7e6a93e8a513c.png"
"612022";"Calcutta";"Electra";"Бельгия";"Мятные, Аквамариновые";"Текстильные";"Флизелин";"0,68, Узкие";;"Абстракция, Волны";"3504";"Пог.м.";"/upload/iblock/a0c/a0cbcd9a1353040931aabb3360e76e58.png"
"612025";"Calcutta";"Electra";"Бельгия";"Серые, Серебристые";"Текстильные";"Флизелин";"0,68, Узкие";;"Вертикальная полоска, Орнамент, Полоска, Узор";"3504";"Пог.м.";"/upload/iblock/7ff/7ff2176db6618826fab82a061872862e.png"
"612024";"Calcutta";"Electra";"Бельгия";"Серые, Серебристые";"Текстильные";"Флизелин";"0,68, Узкие";;"Абстракция, Волны";"3504";"Пог.м.";"/upload/iblock/727/72710cfcf2a397fb4b0d27cf432aa286.png"
"612026";"Calcutta";"Electra";"Бельгия";"Серебристые, Серые";"Текстильные";"Флизелин";"0,68, Узкие";;"Вертикальная полоска, Орнамент, Полоска, Узор";"3504";"Пог.м.";"/upload/iblock/177/17758c51531a83c645143c6592c35cf6.png"
"612027";"Calcutta";"Electra";"Бельгия";"Серебристые, Серые";"Текстильные";"Флизелин";"0,68, Узкие";;"Геометрия";"3504";"Пог.м.";"/upload/iblock/c34/c3460cb00277e8f6bb9b1546a52b85f0.png"
"612028";"Calcutta";"Electra";"Бельгия";"Терракотовые, Венге, Шоколадные";"Текстильные";"Флизелин";"0,68, Узкие";;"Абстракция, Волны";"3504";"Пог.м.";"/upload/iblock/a8e/a8e86058c6ae64fbcc33dee8f14d7109.png"
"612029";"Calcutta";"Electra";"Бельгия";"Серебристые, Серые";"Текстильные";"Флизелин";"0,68, Узкие";;"Геометрия";"3504";"Пог.м.";"/upload/iblock/8c5/8c557afeaabddcbbfacc8829d054729f.png"
"612030";"Calcutta";"Electra";"Бельгия";"Кремовые, Жемчужные, Ванильные";"Текстильные";"Флизелин";"0,68, Узкие";;"Геометрия";"3504";"Пог.м.";"/upload/iblock/299/29995a8c20777504fb7eb25eeefe72ac.png"
"612-02";"Dekens";"Main Wall";"Бельгия";"Серые, Песочные, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под камень";"1550";"Рулон";"/upload/iblock/2e7/2e7385019fb24e774d0eb0f03e9e461c.jpg"
"612031";"Calcutta";"Electra";"Бельгия";"Жемчужные, Бежевые, Кремовые";"Текстильные";"Флизелин";"0,68, Узкие";;"Вертикальная полоска, Орнамент, Полоска, Узор";"3504";"Пог.м.";"/upload/iblock/03f/03fc3eafa7ed7fe8cc70a4e75d1222f2.png"
"612034";"Calcutta";"Electra";"Бельгия";"Песочные, Жемчужные, Бежевые";"Текстильные";"Флизелин";"0,68, Узкие";;"Узор";"3504";"Пог.м.";"/upload/iblock/5e2/5e22a3a21c0b16f971373db3b861d97a.png"
"612032";"Calcutta";"Electra";"Бельгия";"Бежевые, Кремовые, Жемчужные";"Текстильные";"Флизелин";"0,68, Узкие";;"Однотонные";"3504";"Пог.м.";"/upload/iblock/c28/c28dd24d8a756a6d22301443dca0d87e.png"
"612033";"Calcutta";"Electra";"Бельгия";"Песочные, Бежевые, Ванильные";"Текстильные";"Флизелин";"0,68, Узкие";;"Абстракция, Волны";"3504";"Пог.м.";"/upload/iblock/acf/acfa1cb1cfa66a562c94880c3406180d.png"
"612035";"Calcutta";"Electra";"Бельгия";"Кремовые, Жемчужные, Ванильные";"Текстильные";"Флизелин";"0,68, Узкие";;"Вертикальная полоска, Орнамент, Полоска, Узор";"3504";"Пог.м.";"/upload/iblock/68c/68c4fc7dd68ef35cfb4886447e4b1af1.png"
"6120";"Cristiana Masi (by Parato)";"Romana";"Италия";"Кремовые, Ванильные, Песочные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/a6c/480_480_240cd750bba9870f18aada2478b24840a/a6c86a3dc0f962970c8aca8ddec9fe8b.png"
"612037";"Calcutta";"Electra";"Бельгия";"Мятные, Аквамариновые";"Текстильные";"Флизелин";"0,68, Узкие";;"Однотонные";"3504";"Пог.м.";"/upload/iblock/28d/28d5b96110ae67787299bdc83f7a2623.png"
"612-04";"Dekens";"Main Wall";"Бельгия";"Серебристые, Ванильные, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под штукатурку";"1550";"Рулон";"/upload/iblock/d1f/d1f930a6d790b4a107575f36c8552442.jpg"
"612038";"Calcutta";"Electra";"Бельгия";"Мятные, Аквамариновые";"Текстильные";"Флизелин";"0,68, Узкие";;"Вертикальная полоска, Орнамент, Полоска, Узор";"3504";"Пог.м.";"/upload/iblock/58a/58ac62ca2f05d64491ee0e4468daf0d4.png"
"612-03";"Dekens";"Main Wall";"Бельгия";"Песочные, Серые, Жемчужные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под штукатурку";"1550";"Рулон";"/upload/iblock/fb8/fb84f473c3fb9bfdb3cb7f8a3df3832b.jpg"
"61230000";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/2ee/480_480_240cd750bba9870f18aada2478b24840a/2ee1527a8f6cd933eb29d6f516e7357a.png"
"61232050";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/48d/480_480_240cd750bba9870f18aada2478b24840a/48d784f500c232e8dbe8920496880d63.png"
"61239010";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/73a/480_480_240cd750bba9870f18aada2478b24840a/73a4ef1789aed416d199517b6429336b.png"
"61237003";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/24c/480_480_240cd750bba9870f18aada2478b24840a/24c8230a1889c7085b0a93027ffcc45b.png"
"61240042";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/fc3/480_480_240cd750bba9870f18aada2478b24840a/fc38e9161ff14f1b1e87d06db0b09094.png"
"612402";"ArtHouse";"Sophie Conran Selection";"Англия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3000";"Рулон";"/upload/iblock/9b2/9b2f5cc6c87340170166729195470c8e.png"
"612401";"ArtHouse";"Sophie Conran Selection";"Англия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3000";"Рулон";"/upload/resize_cache/iblock/824/480_480_240cd750bba9870f18aada2478b24840a/824a6482bb69c81dbdad69fddf45c4c4.png"
"612407";"ArtHouse";"Sophie Conran Selection";"Англия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3000";"Рулон";"/upload/resize_cache/iblock/f3e/480_480_240cd750bba9870f18aada2478b24840a/f3e305372828fa77776fb44c25d1091c.png"
"612405";"ArtHouse";"Sophie Conran Selection";"Англия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3000";"Рулон";"/upload/iblock/575/575b6c1e3137ee5e532dc7a76c61504d.png"
"61246000";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/e45/480_480_240cd750bba9870f18aada2478b24840a/e4537615b63f6422278f775b8fab8032.png"
"61247056";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/479/480_480_240cd750bba9870f18aada2478b24840a/47994cb987ab4b754451ea0c1fd92552.png"
"61251039";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/ebf/480_480_240cd750bba9870f18aada2478b24840a/ebfa6877c55440fa1507c37b199838cc.png"
"6122";"Cristiana Masi (by Parato)";"Romana";"Италия";"Лимонные, Горчичные, Золотые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/332/480_480_240cd750bba9870f18aada2478b24840a/332be854f27f32093822f89ce6f23a6c.png"
"61256027";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/71f/480_480_240cd750bba9870f18aada2478b24840a/71f9f53630b6062760a2a640a4a3d73b.png"
"61257090";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/407/480_480_240cd750bba9870f18aada2478b24840a/4079e488f241f002b2129ca29c82c871.png"
"6123";"Cristiana Masi (by Parato)";"Romana";"Италия";"Шоколадные, Кофейные, Венге";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/fbb/480_480_240cd750bba9870f18aada2478b24840a/fbbe99744d4fb1eee2b6bf8fdfffb17c.png"
"61263031";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/1ba/480_480_240cd750bba9870f18aada2478b24840a/1bafb9c7486f5b652af0e4f2ba5ea57d.png"
"61262050";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/d61/480_480_240cd750bba9870f18aada2478b24840a/d6187547e03bbdbd6bcb0e0fe0946b96.png"
"61265059";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/c95/480_480_240cd750bba9870f18aada2478b24840a/c95428c5c046c49a0f5bde422d4e8e41.png"
"61267065";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/383/480_480_240cd750bba9870f18aada2478b24840a/3832f24cde9e2dc2e10fd95ff48ce39f.png"
"61270001";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/364/480_480_240cd750bba9870f18aada2478b24840a/364c08f7f098f78c48fedb62032c09e7.png"
"61279013";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/408/480_480_240cd750bba9870f18aada2478b24840a/4088a777a822a39571d4525c37349565.png"
"61277068";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/9c1/480_480_240cd750bba9870f18aada2478b24840a/9c101ed6dba8df4b3f183262fdd923dd.png"
"6124";"Cristiana Masi (by Parato)";"Romana";"Италия";"Жемчужные, Лиловые, Песочные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/d93/480_480_240cd750bba9870f18aada2478b24840a/d9325349be94337c3d04b3beaa4c93d6.png"
"61281010";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/6c9/480_480_240cd750bba9870f18aada2478b24840a/6c9215ecded159915ad4d68e99c1fdb0.png"
"61287070";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/b61/480_480_240cd750bba9870f18aada2478b24840a/b61ac4a920ee2368f7675f5e15e61bcc.png"
"61289009";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/ab3/480_480_240cd750bba9870f18aada2478b24840a/ab3ec1ae1004a151eecabb43b535a567.png"
"612901";"ArtHouse";"Sophie Conran Selection";"Англия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3000";"Рулон";"/upload/resize_cache/iblock/4ec/480_480_240cd750bba9870f18aada2478b24840a/4ec614ff3f4907085673fbd9db7f4b3b.png"
"612903";"ArtHouse";"Sophie Conran Selection";"Англия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3000";"Рулон";"/upload/resize_cache/iblock/512/480_480_240cd750bba9870f18aada2478b24840a/512b205a147a23a79fa7789378b43444.png"
"6126";"Cristiana Masi (by Parato)";"Romana";"Италия";"Кремовые, Голубые, Ванильные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/0a1/480_480_240cd750bba9870f18aada2478b24840a/0a156c365a379334eef2328dc88874bf.png"
"61291096";"Caselio";"Kaleido 5";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/971/480_480_240cd750bba9870f18aada2478b24840a/9719e7d56dd051a2347bafebacdb05a5.png"
"6127";"Cristiana Masi (by Parato)";"Romana";"Италия";"Лазурные, Васильковые, Синие";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/1c9/480_480_240cd750bba9870f18aada2478b24840a/1c9b221a4a8dc2131f667991add98abc.png"
"61292000";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/f28/480_480_240cd750bba9870f18aada2478b24840a/f2883da1d32c6880726a809ca3b7d8b1.png"
"61293030";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/ec3/480_480_240cd750bba9870f18aada2478b24840a/ec325ac38148ba530c7d1c4f69739d3f.png"
"6128";"Cristiana Masi (by Parato)";"Romana";"Италия";"Ванильные, Лиловые, Бежевые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/1f7/480_480_240cd750bba9870f18aada2478b24840a/1f7b6a3a823e81ac6e12d983eed0326f.png"
"61295036";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/d96/480_480_240cd750bba9870f18aada2478b24840a/d96f4d31922f9dd5470110314bd8b315.png"
"61295120";"Caselio";"Kaleido 5";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/203/480_480_240cd750bba9870f18aada2478b24840a/203e82def395ce957e647c20695712b2.png"
"61295120";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/ba4/480_480_240cd750bba9870f18aada2478b24840a/ba4bd4acdd96fe023220be6b24cb32dd.png"
"61291096";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/c1e/480_480_240cd750bba9870f18aada2478b24840a/c1e91b9709fb8daa542a281064f6c817.png"
"61296050";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/122/480_480_240cd750bba9870f18aada2478b24840a/122fac707de3d280fe5210370e76aee1.png"
"61297090";"Caselio";"Kaleido 5";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/cda/480_480_240cd750bba9870f18aada2478b24840a/cdabfa29d3ec80ae1d9bfbd54da4e387.png"
"61297090";"Caselio";"Seasons";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/791/480_480_240cd750bba9870f18aada2478b24840a/791bb732072e1ffe430552649ff93980.png"
"613 stucco-black";"Khroma";"Best of";"Бельгия";;;;;;;;"Рулон";"/upload/iblock/4e0/4e0dc114ca7a9ad98ef58f0c958b8e07.png"
"61292000";"Caselio";"Kaleido 5";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/bf8/480_480_240cd750bba9870f18aada2478b24840a/bf8f1508fc45b20a03bc27e070eba9ea.png"
"6129";"Cristiana Masi (by Parato)";"Romana";"Италия";"Песочные, Жемчужные, Серебристые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Квадраты, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/0f6/480_480_240cd750bba9870f18aada2478b24840a/0f646ea7f68c1bfb198c62e5a7724a39.png"
"613-02";"Dekens";"Main Wall";"Бельгия";"Серебристые, Серые, Белые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Узор";"1550";"Рулон";"/upload/iblock/a4a/a4a490818bc5380e63a2d632b3798099.jpg"
"613-01";"Dekens";"Main Wall";"Бельгия";"Серые, Серебристые, Белые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Узор";"1550";"Рулон";"/upload/iblock/c78/c78c2e8e33e3a8007208cf036e43fb85.jpg"
"613-03";"Dekens";"Main Wall";"Бельгия";"Серые, Коричневые, Шоколадные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Узор";"1550";"Рулон";"/upload/iblock/8da/8daa9e198ae6c7e147c350071fbb38ec.jpg"
